SARL_v60h4k6xm9,SARL_v63vmvzctf,SARL_v646shwf11,SARL_v65sf7npah,SARL_v67aa64utj,SARL_v68f0quk5p,SARL_v6a4ndkf8v,SARL_v6aj88rev9,SARL_v6evvdhzk7,SARL_v6f933l72m,SARL_v6ftpqxgnv,SARL_v6gnqw5ox5,SARL_v6j50z1e9w,SARL_v6k3hhcfwz,SARL_v6k5sw88ad,SARL_v6ktf02s20,SARL_v6kya2dxyh,SARL_v6lgpkenjy,SARL_v6n4gu2b5u,SARL_v6nat83vj0,SARL_v6ne1kg4lj,SARL_v6nw0j2uax,SARL_v6o7dfb9xv,SARL_v6ps9ech69,SARL_v6rt2s4yzx,SARL_v6tg11awsr,SARL_v6uxzaglpt,SARL_v6vxrt8tgj,SARL_v6xuywyznv,SARL_v6yyllsbjc
0.999999985,0.02307697,0.896772931,0.494715434,0.315095378,0.147510338,0.062533239,0.003853298,0.075422518,0.664307188,0.137285794,0.578605151,0.024298048,0.541840079,0.124585148,0.02811809,0.014077423,0.852091841,0.991319657,0.035508136,0.044563456,0.524485441,0.43124838,0.038186251,0.035299602,0.006892026,0.756454246,0.601310552,0.999999995,0.326574957
0.930170905,7.336091079,3.075643919,2.146018886,1.729678654,6.126499771,9.465012865,3.212046084,7.85911637,1.785869167,2.047843685,2.198097515,11.31664239,1.908320276,3.279348664,8.687934339,12.65056749,1.348049131,4.028158471,7.876380022,10.89388998,3.204311947,3.060118185,8.596582476,4.050219935,3.195905375,0.799956804,1.399006401,2.34428593,3.593811962
89.04348671,134.3230959,88.58961339,113.8567214,98.70157948,96.50795677,95.44865528,142.5039944,113.8269036,102.839888,140.6271453,116.3867546,124.5783793,124.3038347,110.9457788,107.7478869,124.4136897,121.4101822,79.74495675,123.3112213,95.18740042,87.72943415,100.4141993,126.908932,141.5602644,146.5233775,139.6012476,120.518489,105.4094912,93.98094822
93.26523444,139.4308497,93.77985309,118.9854177,103.3365557,101.6981965,100.5980772,147.6534164,119.0372439,107.7717042,145.8374857,121.597095,129.768619,129.5141751,115.9453982,112.6095204,129.5631117,126.517936,84.95529712,128.4811562,100.0008389,92.93977452,105.6245397,132.1192723,146.7505041,151.7337179,144.7711825,125.5620662,110.5794261,99.19128859
0.151897818,0.052562059,0.324570487,0.038465438,0.577606474,0.458431754,0.094542529,0.030443775,0.168487444,0.999999991,0.268917828,0.263882255,0.350561994,0.805360139,0.150446043,0.126290639,0.04132884,0.999999863,0.99999999,0.08302447,0.154171678,0.94254887,0.559258785,0.152330932,0.019287537,0.003796439,0.04256063,0.638238768,0.999999987,0.278995607
9.24E-10,0.004524501,0.999999959,1.83E-11,0.172866654,0.090368027,0.062821129,1.31E-10,0.064837167,0.100587877,0.08685097,0.805106351,0.022883597,0.122616712,0.098917741,0.000208262,3.81E-10,0.65384952,0.977835846,0.024569249,0.836925777,0.458380158,0.253142559,0.010583951,0.047098451,0.010561816,0.999999972,0.587874568,0.999999993,0.346877565
3.579330697,8.846878178,5.842801258,14.36090941,1.856710532,7.08022325,7.767257635,5.696901039,6.185726355,4.468754826,2.208914337,2.840220051,4.489705397,3.699693578,3.496735879,4.139482078,6.696631411,1.4633543,4.031078247,4.724037123,3.946457102,3.022385339,3.245329605,10.17291047,4.605837452,3.227258402,3.734458941,1.3912453,2.344286058,3.783342663
86.32588155,127.7996541,85.49595006,103.3734038,100.4424903,88.10628081,96.80500113,141.3623494,114.2386082,97.32315575,141.979948,113.5143567,123.1991942,117.0206565,112.6202394,104.4898854,116.745158,122.6104021,81.695694,123.5082616,95.34614028,89.48423832,102.0469825,116.5585385,143.380089,148.5103043,140.0465785,122.5099515,107.4094912,95.9300642
92.65850314,135.4612848,93.28130961,111.0664484,107.3949546,95.89164036,104.5291341,149.0864823,122.0541187,104.7208801,149.7954586,121.3298672,130.9845537,124.8361671,120.1196684,111.7823358,124.469291,130.2720328,89.51120455,131.2631641,102.566298,97.29974888,109.8624931,124.3740491,151.1654485,156.3258149,147.8014809,130.0753172,115.1643936,103.7455748
