"rt","responses","time_elapsed","subject","demoID","trialType","rlType","attType","stimulus","key_press","stim","corrresp","phase","corr","pracCounter","reward","bandOne","bandTwo","trialNum","attentionNum","attentionRunNum","blockNum","performance","bandChosen","circleVal","squareVal","coin","bandOneVal","bandTwoVal","pReward","shapeChosen","rlNum","badFlag"
"null","","1314222","SARL_v6nat83vj0","msl000096","freq_resp","","","img/orange_2bandit_a.png","70","img/orange_2bandit_a.png","70","test","","","","","","","","","7","","","","","","","","","","",""
"null","","1314377","SARL_v6nat83vj0","msl000096","fixation","","","img/fixation.png","null","","","test","","","","","","","","","","","","","","","","","","","",""
"167","","1314549","SARL_v6nat83vj0","msl000096","freq","","","img/orange_2bandit_a2.png","70","","70","test","1","","","square","circle","183","177","21","7","0.9491525423728814","","","","","","","","","",""
"null","","1315187","SARL_v6nat83vj0","msl000096","freq_resp","","","img/orange_2bandit_a.png","70","img/orange_2bandit_a.png","70","test","","","","","","","","","7","","","","","","","","","","",""
"null","","1315344","SARL_v6nat83vj0","msl000096","fixation","","","img/fixation.png","null","","","test","","","","","","","","","","","","","","","","","","","",""
"456","","1315804","SARL_v6nat83vj0","msl000096","rl","","","img/black_2bandit_a2.png","75","","0","test","","","1","square","circle","184","","0","7","","75","0.8","0.2","0.04297687702458197","0.2","0.8","0.8","circle","7","0"
"null","","1316559","SARL_v6nat83vj0","msl000096","feedback","","","img/yay_R_a.png","null","","na","test","","","","","","","","","7","","75","0.8","0.2","","","","0.8","","7",""
"294","","1316858","SARL_v6nat83vj0","msl000096","freq","","","img/orange_2bandit_a2.png","70","","70","test","1","","","square","circle","185","178","1","8","0.949438202247191","","","","","","","","","",""
"null","","1317370","SARL_v6nat83vj0","msl000096","freq_resp","","","img/orange_2bandit_a.png","70","img/orange_2bandit_a.png","70","test","","","","","","","","","8","","","","","","","","","","",""
"null","","1317525","SARL_v6nat83vj0","msl000096","fixation","","","img/fixation.png","null","","","test","","","","","","","","","","","","","","","","","","","",""
"522","","1318053","SARL_v6nat83vj0","msl000096","infreq","","","img/green_2bandit_a2.png","68","","68","test","1","","","square","circle","186","179","2","8","0.9497206703910615","","","","","","","","","",""
"null","","1318337","SARL_v6nat83vj0","msl000096","infreq_resp","","","img/green_2bandit_a.png","68","img/green_2bandit_a.png","68","test","","","","","","","","","8","","","","","","","","","","",""
"null","","1318492","SARL_v6nat83vj0","msl000096","fixation","","","img/fixation.png","null","","","test","","","","","","","","","","","","","","","","","","","",""
"266","","1318764","SARL_v6nat83vj0","msl000096","freq","","","img/orange_2bandit_a2.png","70","","70","test","1","","","square","circle","187","180","3","8","0.95","","","","","","","","","",""
"null","","1319304","SARL_v6nat83vj0","msl000096","freq_resp","","","img/orange_2bandit_a.png","70","img/orange_2bandit_a.png","70","test","","","","","","","","","8","","","","","","","","","","",""
"null","","1319460","SARL_v6nat83vj0","msl000096","fixation","","","img/fixation.png","null","","","test","","","","","","","","","","","","","","","","","","","",""
"328","","1319793","SARL_v6nat83vj0","msl000096","freq","","","img/orange_2bandit_a2.png","70","","70","test","1","","","square","circle","188","181","4","8","0.9502762430939227","","","","","","","","","",""
"null","","1320270","SARL_v6nat83vj0","msl000096","freq_resp","","","img/orange_2bandit_a.png","70","img/orange_2bandit_a.png","70","test","","","","","","","","","8","","","","","","","","","","",""
"null","","1320425","SARL_v6nat83vj0","msl000096","fixation","","","img/fixation.png","null","","","test","","","","","","","","","","","","","","","","","","","",""
"335","","1320766","SARL_v6nat83vj0","msl000096","freq","","","img/orange_2bandit_a2.png","70","","70","test","1","","","square","circle","189","182","5","8","0.9505494505494505","","","","","","","","","",""
