"rt","responses","time_elapsed","subject","demoID","trialType","rlType","attType","stimulus","key_press","stim","corrresp","phase","corr","pracCounter","reward","bandOne","bandTwo","trialNum","attentionNum","attentionRunNum","blockNum","performance","bandChosen","circleVal","squareVal","coin","bandOneVal","bandTwoVal","pReward","shapeChosen","rlNum","badFlag"
"1474292","{""Q0"":""msl000093""}","1474317","SARL_v65sf7npah","msl000093","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"14848","","1489171","SARL_v65sf7npah","msl000093","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","1494135","SARL_v65sf7npah","msl000093","fullscreen","fullscreen","fullscreen","","","","","","","","","","","","","","","","","","","","","","","","",""
"76369","","1570509","SARL_v65sf7npah","msl000093","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"642","","1571157","SARL_v65sf7npah","msl000093","freqPrac","","","img/green_2bandit_a2.png","70","img/green_2bandit_a2.png","70","prac","1","0","","","","","","","","","","","","","","","","","",""
"642","","1571322","SARL_v65sf7npah","msl000093","freqPrac_resp","","","img/green_2bandit_a.png","70","img/green_2bandit_a.png","70","prac","","","","","","","","","","","","","","","","","","","",""
"null","","1571478","SARL_v65sf7npah","msl000093","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"613","","1572097","SARL_v65sf7npah","msl000093","infreqPrac","","","img/orange_2bandit_a2.png","68","img/orange_2bandit_a2.png","68","prac","1","0","","","","","","","","","","","","","","","","","",""
"613","","1572290","SARL_v65sf7npah","msl000093","infreqPrac_resp","","","img/orange_2bandit_a.png","68","img/orange_2bandit_a.png","68","prac","","","","","","","","","","","","","","","","","","","",""
"null","","1572445","SARL_v65sf7npah","msl000093","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"431","","1572882","SARL_v65sf7npah","msl000093","freqPrac","","","img/green_2bandit_a2.png","70","img/green_2bandit_a2.png","70","prac","1","0","","","","","","","","","","","","","","","","","",""
"431","","1573256","SARL_v65sf7npah","msl000093","freqPrac_resp","","","img/green_2bandit_a.png","70","img/green_2bandit_a.png","70","prac","","","","","","","","","","","","","","","","","","","",""
"null","","1573411","SARL_v65sf7npah","msl000093","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"490","","1573906","SARL_v65sf7npah","msl000093","infreqPrac","","","img/orange_2bandit_a2.png","68","img/orange_2bandit_a2.png","68","prac","1","0","","","","","","","","","","","","","","","","","",""
"490","","1574223","SARL_v65sf7npah","msl000093","infreqPrac_resp","","","img/orange_2bandit_a.png","68","img/orange_2bandit_a.png","68","prac","","","","","","","","","","","","","","","","","","","",""
"null","","1574378","SARL_v65sf7npah","msl000093","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"477","","1574859","SARL_v65sf7npah","msl000093","infreqPrac","","","img/orange_2bandit_a2.png","68","img/orange_2bandit_a2.png","68","prac","1","0","","","","","","","","","","","","","","","","","",""
"477","","1575189","SARL_v65sf7npah","msl000093","infreqPrac_resp","","","img/orange_2bandit_a.png","68","img/orange_2bandit_a.png","68","prac","","","","","","","","","","","","","","","","","","","",""
"null","","1575345","SARL_v65sf7npah","msl000093","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"394","","1575744","SARL_v65sf7npah","msl000093","infreqPrac","","","img/orange_2bandit_a2.png","68","img/orange_2bandit_a2.png","68","prac","1","0","","","","","","","","","","","","","","","","","",""
"394","","1576155","SARL_v65sf7npah","msl000093","infreqPrac_resp","","","img/orange_2bandit_a.png","68","img/orange_2bandit_a.png","68","prac","","","","","","","","","","","","","","","","","","","",""
"null","","1576311","SARL_v65sf7npah","msl000093","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"439","","1576756","SARL_v65sf7npah","msl000093","freqPrac","","","img/green_2bandit_a2.png","70","img/green_2bandit_a2.png","70","prac","1","0","","","","","","","","","","","","","","","","","",""
"439","","1577123","SARL_v65sf7npah","msl000093","freqPrac_resp","","","img/green_2bandit_a.png","70","img/green_2bandit_a.png","70","prac","","","","","","","","","","","","","","","","","","","",""
"null","","1577278","SARL_v65sf7npah","msl000093","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"437","","1577719","SARL_v65sf7npah","msl000093","infreqPrac","","","img/orange_2bandit_a2.png","68","img/orange_2bandit_a2.png","68","prac","1","0","","","","","","","","","","","","","","","","","",""
"437","","1578087","SARL_v65sf7npah","msl000093","infreqPrac_resp","","","img/orange_2bandit_a.png","68","img/orange_2bandit_a.png","68","prac","","","","","","","","","","","","","","","","","","","",""
"null","","1578243","SARL_v65sf7npah","msl000093","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"535","","1578784","SARL_v65sf7npah","msl000093","freqPrac","","","img/green_2bandit_a2.png","70","img/green_2bandit_a2.png","70","prac","1","0","","","","","","","","","","","","","","","","","",""
"535","","1579055","SARL_v65sf7npah","msl000093","freqPrac_resp","","","img/green_2bandit_a.png","70","img/green_2bandit_a.png","70","prac","","","","","","","","","","","","","","","","","","","",""
"null","","1579210","SARL_v65sf7npah","msl000093","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"452","","1579666","SARL_v65sf7npah","msl000093","freqPrac","","","img/green_2bandit_a2.png","70","img/green_2bandit_a2.png","70","prac","1","0","","","","","","","","","","","","","","","","","",""
"452","","1580019","SARL_v65sf7npah","msl000093","freqPrac_resp","","","img/green_2bandit_a.png","70","img/green_2bandit_a.png","70","prac","","","","","","","","","","","","","","","","","","","",""
"null","","1580175","SARL_v65sf7npah","msl000093","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"48158","","1628338","SARL_v65sf7npah","msl000093","","","","","","","","prac","","","","","","","","","","","","","","","","","","","",""
"340","","1628683","SARL_v65sf7npah","msl000093","rlPractice","","","img/black_2bandit_a2.png","74","img/black_2bandit_a2.png","","prac","","","75","","","","","","","","","","","","","","","","",""
"null","","1629440","SARL_v65sf7npah","msl000093","feedback","","","img/boo_L_a.png","null","","na","prac","","","","","","","","","","","","","","","","","","","",""
"null","","1629595","SARL_v65sf7npah","msl000093","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"684","","1630284","SARL_v65sf7npah","msl000093","rlPractice","","","img/black_2bandit_a2.png","75","img/black_2bandit_a2.png","","prac","","","75","","","","","","","","","","","","","","","","",""
"null","","1631039","SARL_v65sf7npah","msl000093","feedback","","","img/yay_R_a.png","null","","na","prac","","","","","","","","","","","","","","","","","","","",""
"null","","1631196","SARL_v65sf7npah","msl000093","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"393","","1631594","SARL_v65sf7npah","msl000093","rlPractice","","","img/black_2bandit_a2.png","75","img/black_2bandit_a2.png","","prac","","","75","","","","","","","","","","","","","","","","",""
"null","","1632350","SARL_v65sf7npah","msl000093","feedback","","","img/yay_R_a.png","null","","na","prac","","","","","","","","","","","","","","","","","","","",""
"null","","1632506","SARL_v65sf7npah","msl000093","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"404","","1632915","SARL_v65sf7npah","msl000093","rlPractice","","","img/black_2bandit_a2.png","75","img/black_2bandit_a2.png","","prac","","","75","","","","","","","","","","","","","","","","",""
"null","","1633670","SARL_v65sf7npah","msl000093","feedback","","","img/yay_R_a.png","null","","na","prac","","","","","","","","","","","","","","","","","","","",""
"null","","1633825","SARL_v65sf7npah","msl000093","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"396","","1634227","SARL_v65sf7npah","msl000093","rlPractice","","","img/black_2bandit_a2.png","75","img/black_2bandit_a2.png","","prac","","","75","","","","","","","","","","","","","","","","",""
"null","","1634982","SARL_v65sf7npah","msl000093","feedback","","","img/yay_R_a.png","null","","na","prac","","","","","","","","","","","","","","","","","","","",""
"null","","1635138","SARL_v65sf7npah","msl000093","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"356","","1635500","SARL_v65sf7npah","msl000093","rlPractice","","","img/black_2bandit_a2.png","75","img/black_2bandit_a2.png","","prac","","","75","","","","","","","","","","","","","","","","",""
"null","","1636256","SARL_v65sf7npah","msl000093","feedback","","","img/yay_R_a.png","null","","na","prac","","","","","","","","","","","","","","","","","","","",""
