"rt","responses","time_elapsed","subject","demoID","trialType","rlType","attType","stimulus","key_press","stim","corrresp","phase","corr","pracCounter","reward","bandOne","bandTwo","trialNum","attentionNum","attentionRunNum","blockNum","performance","bandChosen","circleVal","squareVal","coin","bandOneVal","bandTwoVal","pReward","shapeChosen","rlNum","badFlag"
"93100","{""Q0"":""msl000095""}","93124","SARL_v60h4k6xm9","msl000095","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"25572","","118703","SARL_v60h4k6xm9","msl000095","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","123715","SARL_v60h4k6xm9","msl000095","fullscreen","fullscreen","fullscreen","","","","","","","","","","","","","","","","","","","","","","","","",""
"75368","","199087","SARL_v60h4k6xm9","msl000095","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","199895","SARL_v60h4k6xm9","msl000095","freqPrac","","","img/green_2bandit_b2.png","null","img/green_2bandit_b2.png","70","prac","0","1","","","","","","","","","","","","","","","","","",""
"null","","200901","SARL_v60h4k6xm9","msl000095","feedback","","","img/tooSlow.png","null","","na","prac","","","","","","","","","","","","","","","","","","","",""
"null","","201058","SARL_v60h4k6xm9","msl000095","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"405","","201469","SARL_v60h4k6xm9","msl000095","infreqPrac","","","img/orange_2bandit_b2.png","70","img/orange_2bandit_b2.png","68","prac","0","2","","","","","","","","","","","","","","","","","",""
"405","","201870","SARL_v60h4k6xm9","msl000095","infreqPrac_resp","","","img/orange_2bandit_b.png","70","img/orange_2bandit_b.png","68","prac","","","","","","","","","","","","","","","","","","","",""
"null","","202875","SARL_v60h4k6xm9","msl000095","feedback","","","img/wrongKey.png","null","","na","prac","","","","","","","","","","","","","","","","","","","",""
"null","","203033","SARL_v60h4k6xm9","msl000095","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"537","","203576","SARL_v60h4k6xm9","msl000095","freqPrac","","","img/green_2bandit_b2.png","68","img/green_2bandit_b2.png","70","prac","0","3","","","","","","","","","","","","","","","","","",""
"537","","203844","SARL_v60h4k6xm9","msl000095","freqPrac_resp","","","img/green_2bandit_b.png","68","img/green_2bandit_b.png","70","prac","","","","","","","","","","","","","","","","","","","",""
"null","","204849","SARL_v60h4k6xm9","msl000095","feedback","","","img/wrongKey.png","null","","na","prac","","","","","","","","","","","","","","","","","","","",""
"null","","205005","SARL_v60h4k6xm9","msl000095","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"337","","205347","SARL_v60h4k6xm9","msl000095","infreqPrac","","","img/orange_2bandit_b2.png","68","img/orange_2bandit_b2.png","68","prac","1","3","","","","","","","","","","","","","","","","","",""
"337","","205815","SARL_v60h4k6xm9","msl000095","infreqPrac_resp","","","img/orange_2bandit_b.png","68","img/orange_2bandit_b.png","68","prac","","","","","","","","","","","","","","","","","","","",""
"null","","205971","SARL_v60h4k6xm9","msl000095","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"427","","206402","SARL_v60h4k6xm9","msl000095","infreqPrac","","","img/orange_2bandit_b2.png","68","img/orange_2bandit_b2.png","68","prac","1","3","","","","","","","","","","","","","","","","","",""
"427","","206781","SARL_v60h4k6xm9","msl000095","infreqPrac_resp","","","img/orange_2bandit_b.png","68","img/orange_2bandit_b.png","68","prac","","","","","","","","","","","","","","","","","","","",""
"null","","206938","SARL_v60h4k6xm9","msl000095","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"367","","207309","SARL_v60h4k6xm9","msl000095","infreqPrac","","","img/orange_2bandit_b2.png","68","img/orange_2bandit_b2.png","68","prac","1","3","","","","","","","","","","","","","","","","","",""
"367","","207746","SARL_v60h4k6xm9","msl000095","infreqPrac_resp","","","img/orange_2bandit_b.png","68","img/orange_2bandit_b.png","68","prac","","","","","","","","","","","","","","","","","","","",""
"null","","207902","SARL_v60h4k6xm9","msl000095","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"428","","208336","SARL_v60h4k6xm9","msl000095","freqPrac","","","img/green_2bandit_b2.png","70","img/green_2bandit_b2.png","70","prac","1","3","","","","","","","","","","","","","","","","","",""
"428","","208715","SARL_v60h4k6xm9","msl000095","freqPrac_resp","","","img/green_2bandit_b.png","70","img/green_2bandit_b.png","70","prac","","","","","","","","","","","","","","","","","","","",""
"null","","208870","SARL_v60h4k6xm9","msl000095","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"342","","209216","SARL_v60h4k6xm9","msl000095","infreqPrac","","","img/orange_2bandit_b2.png","68","img/orange_2bandit_b2.png","68","prac","1","3","","","","","","","","","","","","","","","","","",""
"342","","209680","SARL_v60h4k6xm9","msl000095","infreqPrac_resp","","","img/orange_2bandit_b.png","68","img/orange_2bandit_b.png","68","prac","","","","","","","","","","","","","","","","","","","",""
"null","","209834","SARL_v60h4k6xm9","msl000095","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"268","","210107","SARL_v60h4k6xm9","msl000095","freqPrac","","","img/green_2bandit_b2.png","70","img/green_2bandit_b2.png","70","prac","1","3","","","","","","","","","","","","","","","","","",""
"268","","210644","SARL_v60h4k6xm9","msl000095","freqPrac_resp","","","img/green_2bandit_b.png","70","img/green_2bandit_b.png","70","prac","","","","","","","","","","","","","","","","","","","",""
"null","","210801","SARL_v60h4k6xm9","msl000095","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"512","","211317","SARL_v60h4k6xm9","msl000095","freqPrac","","","img/green_2bandit_b2.png","70","img/green_2bandit_b2.png","70","prac","1","3","","","","","","","","","","","","","","","","","",""
"512","","211611","SARL_v60h4k6xm9","msl000095","freqPrac_resp","","","img/green_2bandit_b.png","70","img/green_2bandit_b.png","70","prac","","","","","","","","","","","","","","","","","","","",""
"null","","211768","SARL_v60h4k6xm9","msl000095","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"31253","","243025","SARL_v60h4k6xm9","msl000095","","","","","","","","prac","","","","","","","","","","","","","","","","","","","",""
"621","","243652","SARL_v60h4k6xm9","msl000095","rlPractice","","","img/black_2bandit_b2.png","74","img/black_2bandit_b2.png","","prac","","","75","","","","","","","","","","","","","","","","",""
"null","","244409","SARL_v60h4k6xm9","msl000095","feedback","","","img/boo_L_b.png","null","","na","prac","","","","","","","","","","","","","","","","","","","",""
"null","","244565","SARL_v60h4k6xm9","msl000095","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"558","","245127","SARL_v60h4k6xm9","msl000095","rlPractice","","","img/black_2bandit_b2.png","74","img/black_2bandit_b2.png","","prac","","","75","","","","","","","","","","","","","","","","",""
"null","","245883","SARL_v60h4k6xm9","msl000095","feedback","","","img/boo_L_b.png","null","","na","prac","","","","","","","","","","","","","","","","","","","",""
"null","","246039","SARL_v60h4k6xm9","msl000095","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"340","","246382","SARL_v60h4k6xm9","msl000095","rlPractice","","","img/black_2bandit_b2.png","75","img/black_2bandit_b2.png","","prac","","","75","","","","","","","","","","","","","","","","",""
"null","","247139","SARL_v60h4k6xm9","msl000095","feedback","","","img/yay_R_b.png","null","","na","prac","","","","","","","","","","","","","","","","","","","",""
"null","","247294","SARL_v60h4k6xm9","msl000095","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"328","","247626","SARL_v60h4k6xm9","msl000095","rlPractice","","","img/black_2bandit_b2.png","75","img/black_2bandit_b2.png","","prac","","","75","","","","","","","","","","","","","","","","",""
"null","","248382","SARL_v60h4k6xm9","msl000095","feedback","","","img/yay_R_b.png","null","","na","prac","","","","","","","","","","","","","","","","","","","",""
