"rt","responses","time_elapsed","subject","demoID","trialType","rlType","attType","stimulus","key_press","stim","corrresp","phase","corr","pracCounter","reward","bandOne","bandTwo","trialNum","attentionNum","attentionRunNum","blockNum","performance","bandChosen","circleVal","squareVal","coin","bandOneVal","bandTwoVal","pReward","shapeChosen","rlNum","badFlag"
"644573","{""Q0"":""msl000061""}","644597","SARL_v6tg11awsr","msl000061","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"11031","","655634","SARL_v6tg11awsr","msl000061","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","658392","SARL_v6tg11awsr","msl000061","fullscreen","fullscreen","fullscreen","","","","","","","","","","","","","","","","","","","","","","","","",""
"102690","","761085","SARL_v6tg11awsr","msl000061","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","761893","SARL_v6tg11awsr","msl000061","freqPrac","","","img/orange_2bandit_b2.png","null","img/orange_2bandit_b2.png","70","prac","0","1","","","","","","","","","","","","","","","","","",""
"null","","762900","SARL_v6tg11awsr","msl000061","feedback","","","img/tooSlow.png","null","","na","prac","","","","","","","","","","","","","","","","","","","",""
"null","","763056","SARL_v6tg11awsr","msl000061","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"564","","763625","SARL_v6tg11awsr","msl000061","infreqPrac","","","img/green_2bandit_b2.png","68","img/green_2bandit_b2.png","68","prac","1","1","","","","","","","","","","","","","","","","","",""
"564","","763867","SARL_v6tg11awsr","msl000061","infreqPrac_resp","","","img/green_2bandit_b.png","68","img/green_2bandit_b.png","68","prac","","","","","","","","","","","","","","","","","","","",""
"null","","764022","SARL_v6tg11awsr","msl000061","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"572","","764600","SARL_v6tg11awsr","msl000061","freqPrac","","","img/orange_2bandit_b2.png","70","img/orange_2bandit_b2.png","70","prac","1","1","","","","","","","","","","","","","","","","","",""
"572","","764834","SARL_v6tg11awsr","msl000061","freqPrac_resp","","","img/orange_2bandit_b.png","70","img/orange_2bandit_b.png","70","prac","","","","","","","","","","","","","","","","","","","",""
"null","","764989","SARL_v6tg11awsr","msl000061","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"298","","765291","SARL_v6tg11awsr","msl000061","infreqPrac","","","img/green_2bandit_b2.png","68","img/green_2bandit_b2.png","68","prac","1","1","","","","","","","","","","","","","","","","","",""
"298","","765799","SARL_v6tg11awsr","msl000061","infreqPrac_resp","","","img/green_2bandit_b.png","68","img/green_2bandit_b.png","68","prac","","","","","","","","","","","","","","","","","","","",""
"null","","765955","SARL_v6tg11awsr","msl000061","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"541","","766500","SARL_v6tg11awsr","msl000061","infreqPrac","","","img/green_2bandit_b2.png","70","img/green_2bandit_b2.png","68","prac","0","2","","","","","","","","","","","","","","","","","",""
"541","","766765","SARL_v6tg11awsr","msl000061","infreqPrac_resp","","","img/green_2bandit_b.png","70","img/green_2bandit_b.png","68","prac","","","","","","","","","","","","","","","","","","","",""
"null","","767772","SARL_v6tg11awsr","msl000061","feedback","","","img/wrongKey.png","null","","na","prac","","","","","","","","","","","","","","","","","","","",""
"null","","767928","SARL_v6tg11awsr","msl000061","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"591","","768524","SARL_v6tg11awsr","msl000061","infreqPrac","","","img/green_2bandit_b2.png","68","img/green_2bandit_b2.png","68","prac","1","2","","","","","","","","","","","","","","","","","",""
"591","","768739","SARL_v6tg11awsr","msl000061","infreqPrac_resp","","","img/green_2bandit_b.png","68","img/green_2bandit_b.png","68","prac","","","","","","","","","","","","","","","","","","","",""
"null","","768894","SARL_v6tg11awsr","msl000061","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"444","","769343","SARL_v6tg11awsr","msl000061","freqPrac","","","img/orange_2bandit_b2.png","70","img/orange_2bandit_b2.png","70","prac","1","2","","","","","","","","","","","","","","","","","",""
"444","","769704","SARL_v6tg11awsr","msl000061","freqPrac_resp","","","img/orange_2bandit_b.png","70","img/orange_2bandit_b.png","70","prac","","","","","","","","","","","","","","","","","","","",""
"null","","769860","SARL_v6tg11awsr","msl000061","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"414","","770279","SARL_v6tg11awsr","msl000061","infreqPrac","","","img/green_2bandit_b2.png","68","img/green_2bandit_b2.png","68","prac","1","2","","","","","","","","","","","","","","","","","",""
"414","","770670","SARL_v6tg11awsr","msl000061","infreqPrac_resp","","","img/green_2bandit_b.png","68","img/green_2bandit_b.png","68","prac","","","","","","","","","","","","","","","","","","","",""
