"rt","responses","time_elapsed","subject","demoID","trialType","rlType","attType","stimulus","key_press","stim","corrresp","phase","corr","pracCounter","reward","bandOne","bandTwo","trialNum","attentionNum","attentionRunNum","blockNum","performance","bandChosen","circleVal","squareVal","coin","bandOneVal","bandTwoVal","pReward","shapeChosen","rlNum","badFlag"
"88517","{""Q0"":""msl000062""}","88542","SARL_v6xuywyznv","msl000062","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"47901","","136450","SARL_v6xuywyznv","msl000062","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","142006","SARL_v6xuywyznv","msl000062","fullscreen","fullscreen","fullscreen","","","","","","","","","","","","","","","","","","","","","","","","",""
"64874","","206886","SARL_v6xuywyznv","msl000062","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","207692","SARL_v6xuywyznv","msl000062","freqPrac","","","img/green_2bandit_a2.png","null","img/green_2bandit_a2.png","70","prac","0","1","","","","","","","","","","","","","","","","","",""
"null","","208699","SARL_v6xuywyznv","msl000062","feedback","","","img/tooSlow.png","null","","na","prac","","","","","","","","","","","","","","","","","","","",""
"null","","208855","SARL_v6xuywyznv","msl000062","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"771","","209632","SARL_v6xuywyznv","msl000062","infreqPrac","","","img/orange_2bandit_a2.png","68","img/orange_2bandit_a2.png","68","prac","1","1","","","","","","","","","","","","","","","","","",""
"771","","209667","SARL_v6xuywyznv","msl000062","infreqPrac_resp","","","img/orange_2bandit_a.png","68","img/orange_2bandit_a.png","68","prac","","","","","","","","","","","","","","","","","","","",""
"null","","209824","SARL_v6xuywyznv","msl000062","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"773","","210602","SARL_v6xuywyznv","msl000062","freqPrac","","","img/green_2bandit_a2.png","70","img/green_2bandit_a2.png","70","prac","1","1","","","","","","","","","","","","","","","","","",""
"773","","210635","SARL_v6xuywyznv","msl000062","freqPrac_resp","","","img/green_2bandit_a.png","70","img/green_2bandit_a.png","70","prac","","","","","","","","","","","","","","","","","","","",""
"null","","210791","SARL_v6xuywyznv","msl000062","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"489","","211284","SARL_v6xuywyznv","msl000062","infreqPrac","","","img/orange_2bandit_a2.png","68","img/orange_2bandit_a2.png","68","prac","1","1","","","","","","","","","","","","","","","","","",""
"489","","211602","SARL_v6xuywyznv","msl000062","infreqPrac_resp","","","img/orange_2bandit_a.png","68","img/orange_2bandit_a.png","68","prac","","","","","","","","","","","","","","","","","","","",""
"null","","211757","SARL_v6xuywyznv","msl000062","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"522","","212284","SARL_v6xuywyznv","msl000062","infreqPrac","","","img/orange_2bandit_a2.png","68","img/orange_2bandit_a2.png","68","prac","1","1","","","","","","","","","","","","","","","","","",""
