"rt","responses","time_elapsed","subject","demoID","trialType","rlType","attType","stimulus","key_press","stim","corrresp","phase","corr","pracCounter","reward","bandOne","bandTwo","trialNum","attentionNum","attentionRunNum","blockNum","performance","bandChosen","circleVal","squareVal","coin","bandOneVal","bandTwoVal","pReward","shapeChosen","rlNum","badFlag"
"515098","{""Q0"":""msl000052""}","515123","SARL_v68f0quk5p","msl000052","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"55483","","570612","SARL_v68f0quk5p","msl000052","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","573347","SARL_v68f0quk5p","msl000052","fullscreen","fullscreen","fullscreen","","","","","","","","","","","","","","","","","","","","","","","","",""
"101461","","674812","SARL_v68f0quk5p","msl000052","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","675619","SARL_v68f0quk5p","msl000052","freqPrac","","","img/orange_2bandit_b2.png","null","img/orange_2bandit_b2.png","70","prac","0","1","","","","","","","","","","","","","","","","","",""
"null","","676626","SARL_v68f0quk5p","msl000052","feedback","","","img/tooSlow.png","null","","na","prac","","","","","","","","","","","","","","","","","","","",""
"null","","676781","SARL_v68f0quk5p","msl000052","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"null","","677587","SARL_v68f0quk5p","msl000052","infreqPrac","","","img/green_2bandit_b2.png","null","img/green_2bandit_b2.png","68","prac","0","2","","","","","","","","","","","","","","","","","",""
"null","","678594","SARL_v68f0quk5p","msl000052","feedback","","","img/tooSlow.png","null","","na","prac","","","","","","","","","","","","","","","","","","","",""
"null","","678749","SARL_v68f0quk5p","msl000052","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"null","","679556","SARL_v68f0quk5p","msl000052","freqPrac","","","img/orange_2bandit_b2.png","null","img/orange_2bandit_b2.png","70","prac","0","3","","","","","","","","","","","","","","","","","",""
"null","","680561","SARL_v68f0quk5p","msl000052","feedback","","","img/tooSlow.png","null","","na","prac","","","","","","","","","","","","","","","","","","","",""
"null","","680717","SARL_v68f0quk5p","msl000052","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"294","","681016","SARL_v68f0quk5p","msl000052","infreqPrac","","","img/green_2bandit_b2.png","68","img/green_2bandit_b2.png","68","prac","1","3","","","","","","","","","","","","","","","","","",""
"294","","681528","SARL_v68f0quk5p","msl000052","infreqPrac_resp","","","img/green_2bandit_b.png","68","img/green_2bandit_b.png","68","prac","","","","","","","","","","","","","","","","","","","",""
"122","","681683","SARL_v68f0quk5p","msl000052","fixation","","","img/fixation.png","68","","","prac","","","","","","","","","","","","","","","","","","","",""
"496","","682185","SARL_v68f0quk5p","msl000052","infreqPrac","","","img/green_2bandit_b2.png","68","img/green_2bandit_b2.png","68","prac","1","3","","","","","","","","","","","","","","","","","",""
"496","","682495","SARL_v68f0quk5p","msl000052","infreqPrac_resp","","","img/green_2bandit_b.png","68","img/green_2bandit_b.png","68","prac","","","","","","","","","","","","","","","","","","","",""
"null","","682651","SARL_v68f0quk5p","msl000052","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"130","","682786","SARL_v68f0quk5p","msl000052","infreqPrac","","","img/green_2bandit_b2.png","68","img/green_2bandit_b2.png","68","prac","1","3","","","","","","","","","","","","","","","","","",""
"130","","683463","SARL_v68f0quk5p","msl000052","infreqPrac_resp","","","img/green_2bandit_b.png","68","img/green_2bandit_b.png","68","prac","","","","","","","","","","","","","","","","","","","",""
"null","","683619","SARL_v68f0quk5p","msl000052","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"347","","683971","SARL_v68f0quk5p","msl000052","freqPrac","","","img/orange_2bandit_b2.png","68","img/orange_2bandit_b2.png","70","prac","0","4","","","","","","","","","","","","","","","","","",""
"347","","684430","SARL_v68f0quk5p","msl000052","freqPrac_resp","","","img/orange_2bandit_b.png","68","img/orange_2bandit_b.png","70","prac","","","","","","","","","","","","","","","","","","","",""
"null","","685436","SARL_v68f0quk5p","msl000052","feedback","","","img/wrongKey.png","null","","na","prac","","","","","","","","","","","","","","","","","","","",""
"null","","685590","SARL_v68f0quk5p","msl000052","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"514","","686109","SARL_v68f0quk5p","msl000052","infreqPrac","","","img/green_2bandit_b2.png","68","img/green_2bandit_b2.png","68","prac","1","4","","","","","","","","","","","","","","","","","",""
"514","","686401","SARL_v68f0quk5p","msl000052","infreqPrac_resp","","","img/green_2bandit_b.png","68","img/green_2bandit_b.png","68","prac","","","","","","","","","","","","","","","","","","","",""
"null","","686556","SARL_v68f0quk5p","msl000052","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"30","","686592","SARL_v68f0quk5p","msl000052","freqPrac","","","img/orange_2bandit_b2.png","68","img/orange_2bandit_b2.png","70","prac","0","5","","","","","","","","","","","","","","","","","",""
