"rt","responses","time_elapsed","subject","demoID","trialType","rlType","attType","stimulus","key_press","stim","corrresp","phase","corr","pracCounter","reward","bandOne","bandTwo","trialNum","attentionNum","attentionRunNum","blockNum","performance","bandChosen","circleVal","squareVal","coin","bandOneVal","bandTwoVal","pReward","shapeChosen","rlNum","badFlag"
"123014","{""Q0"":""msl000084""}","123041","SARL_v6ne1kg4lj","msl000084","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7351","","130399","SARL_v6ne1kg4lj","msl000084","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","132456","SARL_v6ne1kg4lj","msl000084","fullscreen","fullscreen","fullscreen","","","","","","","","","","","","","","","","","","","","","","","","",""
"94528","","226989","SARL_v6ne1kg4lj","msl000084","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","227795","SARL_v6ne1kg4lj","msl000084","freqPrac","","","img/orange_2bandit_a2.png","null","img/orange_2bandit_a2.png","70","prac","0","1","","","","","","","","","","","","","","","","","",""
"null","","228802","SARL_v6ne1kg4lj","msl000084","feedback","","","img/tooSlow.png","null","","na","prac","","","","","","","","","","","","","","","","","","","",""
"null","","228958","SARL_v6ne1kg4lj","msl000084","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"null","","229763","SARL_v6ne1kg4lj","msl000084","infreqPrac","","","img/green_2bandit_a2.png","null","img/green_2bandit_a2.png","68","prac","0","2","","","","","","","","","","","","","","","","","",""
"null","","230768","SARL_v6ne1kg4lj","msl000084","feedback","","","img/tooSlow.png","null","","na","prac","","","","","","","","","","","","","","","","","","","",""
"null","","230924","SARL_v6ne1kg4lj","msl000084","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"553","","231483","SARL_v6ne1kg4lj","msl000084","freqPrac","","","img/orange_2bandit_a2.png","70","img/orange_2bandit_a2.png","70","prac","1","2","","","","","","","","","","","","","","","","","",""
