"rt","responses","time_elapsed","subject","demoID","trialType","rlType","attType","stimulus","key_press","stim","corrresp","phase","corr","pracCounter","reward","bandOne","bandTwo","trialNum","attentionNum","attentionRunNum","blockNum","performance","bandChosen","circleVal","squareVal","coin","bandOneVal","bandTwoVal","pReward","shapeChosen","rlNum","badFlag"
"438","","718231","SARL_v6f933l72m","msl000124","mixAttFreqPrac","","","img/orange_2bandit_b2.png","70","img/orange_2bandit_b2.png","70","prac","","","","","","","","","","","","","","","","","","","",""
"438","","718599","SARL_v6f933l72m","msl000124","freqPrac_resp","","","img/orange_2bandit_b.png","70","img/orange_2bandit_b.png","70","prac","","","","","","","","","","","","","","","","","","","",""
"null","","718755","SARL_v6f933l72m","msl000124","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"943","","719701","SARL_v6f933l72m","msl000124","mixRLPractice","","","img/black_2bandit_b2.png","75","img/black_2bandit_b2.png","","prac","","","","","","","","","","","","","","","","","","","",""
"null","","720458","SARL_v6f933l72m","msl000124","feedback","","","img/boo_R_b.png","null","","na","prac","","","","","","","","","","","","","","","","","","","",""
"null","","721264","SARL_v6f933l72m","msl000124","mixAttFreqPrac","","","img/orange_2bandit_b2.png","null","img/orange_2bandit_b2.png","70","prac","","","","","","","","","","","","","","","","","","","",""
"null","","721420","SARL_v6f933l72m","msl000124","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"631","","722056","SARL_v6f933l72m","msl000124","mixAttInfreqPrac","","","img/green_2bandit_b2.png","68","img/green_2bandit_b2.png","68","prac","","","","","","","","","","","","","","","","","","","",""
"631","","722231","SARL_v6f933l72m","msl000124","infreqPrac_resp","","","img/green_2bandit_b.png","68","img/orange_2bandit_b.png","68","prac","","","","","","","","","","","","","","","","","","","",""
"null","","722386","SARL_v6f933l72m","msl000124","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"376","","722767","SARL_v6f933l72m","msl000124","mixAttFreqPrac","","","img/orange_2bandit_b2.png","70","img/orange_2bandit_b2.png","70","prac","","","","","","","","","","","","","","","","","","","",""
"376","","723196","SARL_v6f933l72m","msl000124","freqPrac_resp","","","img/orange_2bandit_b.png","70","img/orange_2bandit_b.png","70","prac","","","","","","","","","","","","","","","","","","","",""
"null","","723352","SARL_v6f933l72m","msl000124","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"369","","723726","SARL_v6f933l72m","msl000124","mixAttFreqPrac","","","img/orange_2bandit_b2.png","70","img/orange_2bandit_b2.png","70","prac","","","","","","","","","","","","","","","","","","","",""
"369","","724162","SARL_v6f933l72m","msl000124","freqPrac_resp","","","img/orange_2bandit_b.png","70","img/orange_2bandit_b.png","70","prac","","","","","","","","","","","","","","","","","","","",""
"null","","724319","SARL_v6f933l72m","msl000124","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"482","","724804","SARL_v6f933l72m","msl000124","mixAttInfreqPrac","","","img/green_2bandit_b2.png","68","img/green_2bandit_b2.png","68","prac","","","","","","","","","","","","","","","","","","","",""
"482","","725128","SARL_v6f933l72m","msl000124","infreqPrac_resp","","","img/green_2bandit_b.png","68","img/orange_2bandit_b.png","68","prac","","","","","","","","","","","","","","","","","","","",""
"null","","725284","SARL_v6f933l72m","msl000124","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"577","","725865","SARL_v6f933l72m","msl000124","mixRLPractice","","","img/black_2bandit_b2.png","74","img/black_2bandit_b2.png","","prac","","","","","","","","","","","","","","","","","","","",""
"null","","726621","SARL_v6f933l72m","msl000124","feedback","","","img/yay_L_b.png","null","","na","prac","","","","","","","","","","","","","","","","","","","",""
"144580","","871206","SARL_v6f933l72m","msl000124","","","","","","","","prac","","","","","","","","","","","","","","","","","","","",""
"null","","872011","SARL_v6f933l72m","msl000124","freq","","","img/orange_2bandit_b2.png","null","","70","test","0","","","circle","square","1","1","1","1","0","","","","","","","","","",""
"null","","872167","SARL_v6f933l72m","msl000124","fixation","","","img/fixation.png","null","","","test","","","","","","","","","","","","","","","","","","","",""
"368","","872540","SARL_v6f933l72m","msl000124","freq","","","img/orange_2bandit_b2.png","70","","70","test","1","","","circle","square","2","2","2","1","0.5","","","","","","","","","",""
"null","","872977","SARL_v6f933l72m","msl000124","freq_resp","","","img/orange_2bandit_b.png","70","img/orange_2bandit_b.png","70","test","","","","","","","","","1","","","","","","","","","","",""
"null","","873134","SARL_v6f933l72m","msl000124","fixation","","","img/fixation.png","null","","","test","","","","","","","","","","","","","","","","","","","",""
"479","","873618","SARL_v6f933l72m","msl000124","freq","","","img/orange_2bandit_b2.png","70","","70","test","1","","","circle","square","3","3","3","1","0.6666666666666666","","","","","","","","","",""
"null","","873945","SARL_v6f933l72m","msl000124","freq_resp","","","img/orange_2bandit_b.png","70","img/orange_2bandit_b.png","70","test","","","","","","","","","1","","","","","","","","","","",""
"null","","874099","SARL_v6f933l72m","msl000124","fixation","","","img/fixation.png","null","","","test","","","","","","","","","","","","","","","","","","","",""
"286","","874391","SARL_v6f933l72m","msl000124","freq","","","img/orange_2bandit_b2.png","70","","70","test","1","","","circle","square","4","4","4","1","0.75","","","","","","","","","",""
"null","","874911","SARL_v6f933l72m","msl000124","freq_resp","","","img/orange_2bandit_b.png","70","img/orange_2bandit_b.png","70","test","","","","","","","","","1","","","","","","","","","","",""
"null","","875067","SARL_v6f933l72m","msl000124","fixation","","","img/fixation.png","null","","","test","","","","","","","","","","","","","","","","","","","",""
"308","","875380","SARL_v6f933l72m","msl000124","freq","","","img/orange_2bandit_b2.png","70","","70","test","1","","","circle","square","5","5","5","1","0.8","","","","","","","","","",""
"null","","875878","SARL_v6f933l72m","msl000124","freq_resp","","","img/orange_2bandit_b.png","70","img/orange_2bandit_b.png","70","test","","","","","","","","","1","","","","","","","","","","",""
"null","","876033","SARL_v6f933l72m","msl000124","fixation","","","img/fixation.png","null","","","test","","","","","","","","","","","","","","","","","","","",""
"227","","876265","SARL_v6f933l72m","msl000124","freq","","","img/orange_2bandit_b2.png","70","","70","test","1","","","circle","square","6","6","6","1","0.8333333333333334","","","","","","","","","",""
"null","","876845","SARL_v6f933l72m","msl000124","freq_resp","","","img/orange_2bandit_b.png","70","img/orange_2bandit_b.png","70","test","","","","","","","","","1","","","","","","","","","","",""
"null","","877000","SARL_v6f933l72m","msl000124","fixation","","","img/fixation.png","null","","","test","","","","","","","","","","","","","","","","","","","",""
"793","","877799","SARL_v6f933l72m","msl000124","infreq","","","img/green_2bandit_b2.png","68","","68","test","1","","","circle","square","7","7","7","1","0.8571428571428571","","","","","","","","","",""
"null","","877811","SARL_v6f933l72m","msl000124","infreq_resp","","","img/green_2bandit_b.png","68","img/green_2bandit_b.png","68","test","","","","","","","","","1","","","","","","","","","","",""
"null","","877968","SARL_v6f933l72m","msl000124","fixation","","","img/fixation.png","null","","","test","","","","","","","","","","","","","","","","","","","",""
"725","","878699","SARL_v6f933l72m","msl000124","freq","","","img/orange_2bandit_b2.png","70","","70","test","1","","","circle","square","8","8","8","1","0.875","","","","","","","","","",""
"null","","878779","SARL_v6f933l72m","msl000124","freq_resp","","","img/orange_2bandit_b.png","70","img/orange_2bandit_b.png","70","test","","","","","","","","","1","","","","","","","","","","",""
"null","","878935","SARL_v6f933l72m","msl000124","fixation","","","img/fixation.png","null","","","test","","","","","","","","","","","","","","","","","","","",""
"681","","879620","SARL_v6f933l72m","msl000124","freq","","","img/orange_2bandit_b2.png","70","","70","test","1","","","circle","square","9","9","9","1","0.8888888888888888","","","","","","","","","",""
"null","","879745","SARL_v6f933l72m","msl000124","freq_resp","","","img/orange_2bandit_b.png","70","img/orange_2bandit_b.png","70","test","","","","","","","","","1","","","","","","","","","","",""
"null","","879901","SARL_v6f933l72m","msl000124","fixation","","","img/fixation.png","null","","","test","","","","","","","","","","","","","","","","","","","",""
"null","","880708","SARL_v6f933l72m","msl000124","freq","","","img/orange_2bandit_b2.png","null","","70","test","0","","","circle","square","10","10","10","1","0.8","","","","","","","","","",""
"null","","880863","SARL_v6f933l72m","msl000124","fixation","","","img/fixation.png","null","","","test","","","","","","","","","","","","","","","","","","","",""
"666","","881533","SARL_v6f933l72m","msl000124","freq","","","img/orange_2bandit_b2.png","68","","70","test","0","","","circle","square","11","11","11","1","0.7272727272727273","","","","","","","","","",""
"null","","881672","SARL_v6f933l72m","msl000124","freq_resp","","","img/orange_2bandit_b.png","68","img/orange_2bandit_b.png","70","test","","","","","","","","","1","","","","","","","","","","",""
"null","","881828","SARL_v6f933l72m","msl000124","fixation","","","img/fixation.png","null","","","test","","","","","","","","","","","","","","","","","","","",""
"485","","882317","SARL_v6f933l72m","msl000124","freq","","","img/orange_2bandit_b2.png","68","","70","test","0","","","circle","square","12","12","12","1","0.6666666666666666","","","","","","","","","",""
"null","","882637","SARL_v6f933l72m","msl000124","freq_resp","","","img/orange_2bandit_b.png","68","img/orange_2bandit_b.png","70","test","","","","","","","","","1","","","","","","","","","","",""
"null","","882793","SARL_v6f933l72m","msl000124","fixation","","","img/fixation.png","null","","","test","","","","","","","","","","","","","","","","","","","",""
"549","","883346","SARL_v6f933l72m","msl000124","infreq","","","img/green_2bandit_b2.png","70","","68","test","0","","","circle","square","13","13","13","1","0.6153846153846154","","","","","","","","","",""
"null","","883603","SARL_v6f933l72m","msl000124","infreq_resp","","","img/green_2bandit_b.png","70","img/green_2bandit_b.png","68","test","","","","","","","","","1","","","","","","","","","","",""
"null","","883760","SARL_v6f933l72m","msl000124","fixation","","","img/fixation.png","null","","","test","","","","","","","","","","","","","","","","","","","",""
"615","","884381","SARL_v6f933l72m","msl000124","freq","","","img/orange_2bandit_b2.png","68","","70","test","0","","","circle","square","14","14","14","1","0.5714285714285714","","","","","","","","","",""
"null","","884570","SARL_v6f933l72m","msl000124","freq_resp","","","img/orange_2bandit_b.png","68","img/orange_2bandit_b.png","70","test","","","","","","","","","1","","","","","","","","","","",""
"null","","884728","SARL_v6f933l72m","msl000124","fixation","","","img/fixation.png","null","","","test","","","","","","","","","","","","","","","","","","","",""
"null","","885533","SARL_v6f933l72m","msl000124","freq","","","img/orange_2bandit_b2.png","null","","70","test","0","","","circle","square","15","15","15","1","0.5333333333333333","","","","","","","","","",""
"null","","885690","SARL_v6f933l72m","msl000124","fixation","","","img/fixation.png","null","","","test","","","","","","","","","","","","","","","","","","","",""
"null","","886496","SARL_v6f933l72m","msl000124","freq","","","img/orange_2bandit_b2.png","null","","70","test","0","","","circle","square","16","16","16","1","0.5","","","","","","","","","",""
"null","","886651","SARL_v6f933l72m","msl000124","fixation","","","img/fixation.png","null","","","test","","","","","","","","","","","","","","","","","","","",""
"470","","887124","SARL_v6f933l72m","msl000124","freq","","","img/orange_2bandit_b2.png","70","","70","test","1","","","circle","square","17","17","17","1","0.5294117647058824","","","","","","","","","",""
"null","","887461","SARL_v6f933l72m","msl000124","freq_resp","","","img/orange_2bandit_b.png","70","img/orange_2bandit_b.png","70","test","","","","","","","","","1","","","","","","","","","","",""
"null","","887616","SARL_v6f933l72m","msl000124","fixation","","","img/fixation.png","null","","","test","","","","","","","","","","","","","","","","","","","",""
"266","","887887","SARL_v6f933l72m","msl000124","freq","","","img/orange_2bandit_b2.png","70","","70","test","1","","","circle","square","18","18","18","1","0.5555555555555556","","","","","","","","","",""
"null","","888427","SARL_v6f933l72m","msl000124","freq_resp","","","img/orange_2bandit_b.png","70","img/orange_2bandit_b.png","70","test","","","","","","","","","1","","","","","","","","","","",""
"null","","888583","SARL_v6f933l72m","msl000124","fixation","","","img/fixation.png","null","","","test","","","","","","","","","","","","","","","","","","","",""
"162","","888751","SARL_v6f933l72m","msl000124","freq","","","img/orange_2bandit_b2.png","70","","70","test","1","","","circle","square","19","19","19","1","0.5789473684210527","","","","","","","","","",""
"null","","889394","SARL_v6f933l72m","msl000124","freq_resp","","","img/orange_2bandit_b.png","70","img/orange_2bandit_b.png","70","test","","","","","","","","","1","","","","","","","","","","",""
"null","","889550","SARL_v6f933l72m","msl000124","fixation","","","img/fixation.png","null","","","test","","","","","","","","","","","","","","","","","","","",""
"290","","889845","SARL_v6f933l72m","msl000124","freq","","","img/orange_2bandit_b2.png","70","","70","test","1","","","circle","square","20","20","20","1","0.6","","","","","","","","","",""
"null","","890360","SARL_v6f933l72m","msl000124","freq_resp","","","img/orange_2bandit_b.png","70","img/orange_2bandit_b.png","70","test","","","","","","","","","1","","","","","","","","","","",""
"null","","890517","SARL_v6f933l72m","msl000124","fixation","","","img/fixation.png","null","","","test","","","","","","","","","","","","","","","","","","","",""
"306","","890828","SARL_v6f933l72m","msl000124","freq","","","img/orange_2bandit_b2.png","70","","70","test","1","","","circle","square","21","21","21","1","0.6190476190476191","","","","","","","","","",""
"null","","891328","SARL_v6f933l72m","msl000124","freq_resp","","","img/orange_2bandit_b.png","70","img/orange_2bandit_b.png","70","test","","","","","","","","","1","","","","","","","","","","",""
"null","","891484","SARL_v6f933l72m","msl000124","fixation","","","img/fixation.png","null","","","test","","","","","","","","","","","","","","","","","","","",""
"12","","891500","SARL_v6f933l72m","msl000124","freq","","","img/orange_2bandit_b2.png","70","","70","test","1","","","circle","square","22","22","22","1","0.6363636363636364","","","","","","","","","",""
"null","","892295","SARL_v6f933l72m","msl000124","freq_resp","","","img/orange_2bandit_b.png","70","img/orange_2bandit_b.png","70","test","","","","","","","","","1","","","","","","","","","","",""
"null","","892451","SARL_v6f933l72m","msl000124","fixation","","","img/fixation.png","null","","","test","","","","","","","","","","","","","","","","","","","",""
"285","","892740","SARL_v6f933l72m","msl000124","freq","","","img/orange_2bandit_b2.png","70","","70","test","1","","","circle","square","23","23","23","1","0.6521739130434783","","","","","","","","","",""
"null","","893261","SARL_v6f933l72m","msl000124","freq_resp","","","img/orange_2bandit_b.png","70","img/orange_2bandit_b.png","70","test","","","","","","","","","1","","","","","","","","","","",""
"null","","893416","SARL_v6f933l72m","msl000124","fixation","","","img/fixation.png","null","","","test","","","","","","","","","","","","","","","","","","","",""
"1287","","894707","SARL_v6f933l72m","msl000124","rl","","","img/black_2bandit_b2.png","74","","0","test","","","1","circle","square","24","","0","1","","74","0.2","0.8","0.053765115903250726","0.2","0.8","0.2","circle","1","0"
"null","","895463","SARL_v6f933l72m","msl000124","feedback","","","img/yay_L_b.png","null","","na","test","","","","","","","","","1","","74","0.2","0.8","","","","0.2","","1",""
"586","","896054","SARL_v6f933l72m","msl000124","freq","","","img/orange_2bandit_b2.png","70","","70","test","1","","","circle","square","25","24","1","2","0.6666666666666666","","","","","","","","","",""
"null","","896274","SARL_v6f933l72m","msl000124","freq_resp","","","img/orange_2bandit_b.png","70","img/orange_2bandit_b.png","70","test","","","","","","","","","2","","","","","","","","","","",""
"null","","896429","SARL_v6f933l72m","msl000124","fixation","","","img/fixation.png","null","","","test","","","","","","","","","","","","","","","","","","","",""
"332","","896766","SARL_v6f933l72m","msl000124","freq","","","img/orange_2bandit_b2.png","70","","70","test","1","","","circle","square","26","25","2","2","0.68","","","","","","","","","",""
"null","","897241","SARL_v6f933l72m","msl000124","freq_resp","","","img/orange_2bandit_b.png","70","img/orange_2bandit_b.png","70","test","","","","","","","","","2","","","","","","","","","","",""
"null","","897396","SARL_v6f933l72m","msl000124","fixation","","","img/fixation.png","null","","","test","","","","","","","","","","","","","","","","","","","",""
"292","","897694","SARL_v6f933l72m","msl000124","freq","","","img/orange_2bandit_b2.png","70","","70","test","1","","","circle","square","27","26","3","2","0.6923076923076923","","","","","","","","","",""
"null","","898207","SARL_v6f933l72m","msl000124","freq_resp","","","img/orange_2bandit_b.png","70","img/orange_2bandit_b.png","70","test","","","","","","","","","2","","","","","","","","","","",""
"null","","898363","SARL_v6f933l72m","msl000124","fixation","","","img/fixation.png","null","","","test","","","","","","","","","","","","","","","","","","","",""
"395","","898762","SARL_v6f933l72m","msl000124","freq","","","img/orange_2bandit_b2.png","70","","70","test","1","","","circle","square","28","27","4","2","0.7037037037037037","","","","","","","","","",""
"null","","899173","SARL_v6f933l72m","msl000124","freq_resp","","","img/orange_2bandit_b.png","70","img/orange_2bandit_b.png","70","test","","","","","","","","","2","","","","","","","","","","",""
"null","","899329","SARL_v6f933l72m","msl000124","fixation","","","img/fixation.png","null","","","test","","","","","","","","","","","","","","","","","","","",""
"633","","899967","SARL_v6f933l72m","msl000124","infreq","","","img/green_2bandit_b2.png","68","","68","test","1","","","circle","square","29","28","5","2","0.7142857142857143","","","","","","","","","",""
"null","","900139","SARL_v6f933l72m","msl000124","infreq_resp","","","img/green_2bandit_b.png","68","img/green_2bandit_b.png","68","test","","","","","","","","","2","","","","","","","","","","",""
"null","","900295","SARL_v6f933l72m","msl000124","fixation","","","img/fixation.png","null","","","test","","","","","","","","","","","","","","","","","","","",""
"560","","900860","SARL_v6f933l72m","msl000124","freq","","","img/orange_2bandit_b2.png","70","","70","test","1","","","circle","square","30","29","6","2","0.7241379310344828","","","","","","","","","",""
