"rt","responses","time_elapsed","subject","demoID","trialType","rlType","attType","stimulus","key_press","stim","corrresp","phase","corr","pracCounter","reward","bandOne","bandTwo","trialNum","attentionNum","attentionRunNum","blockNum","performance","bandChosen","circleVal","squareVal","coin","bandOneVal","bandTwoVal","pReward","shapeChosen","rlNum","badFlag"
"10672","{""Q0"":""msl000057""}","10693","SARL_v6k3hhcfwz","msl000057","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1385","","12083","SARL_v6k3hhcfwz","msl000057","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","13999","SARL_v6k3hhcfwz","msl000057","fullscreen","fullscreen","fullscreen","","","","","","","","","","","","","","","","","","","","","","","","",""
"121138","","135144","SARL_v6k3hhcfwz","msl000057","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","135951","SARL_v6k3hhcfwz","msl000057","freqPrac","","","img/green_2bandit_a2.png","null","img/green_2bandit_a2.png","70","prac","0","1","","","","","","","","","","","","","","","","","",""
"null","","136958","SARL_v6k3hhcfwz","msl000057","feedback","","","img/tooSlow.png","null","","na","prac","","","","","","","","","","","","","","","","","","","",""
"null","","137114","SARL_v6k3hhcfwz","msl000057","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"457","","137576","SARL_v6k3hhcfwz","msl000057","infreqPrac","","","img/orange_2bandit_a2.png","68","img/orange_2bandit_a2.png","68","prac","1","1","","","","","","","","","","","","","","","","","",""
"457","","137925","SARL_v6k3hhcfwz","msl000057","infreqPrac_resp","","","img/orange_2bandit_a.png","68","img/orange_2bandit_a.png","68","prac","","","","","","","","","","","","","","","","","","","",""
"null","","138080","SARL_v6k3hhcfwz","msl000057","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"13","","138097","SARL_v6k3hhcfwz","msl000057","freqPrac","","","img/green_2bandit_a2.png","68","img/green_2bandit_a2.png","70","prac","0","2","","","","","","","","","","","","","","","","","",""
"13","","138890","SARL_v6k3hhcfwz","msl000057","freqPrac_resp","","","img/green_2bandit_a.png","68","img/green_2bandit_a.png","70","prac","","","","","","","","","","","","","","","","","","","",""
"null","","139896","SARL_v6k3hhcfwz","msl000057","feedback","","","img/wrongKey.png","null","","na","prac","","","","","","","","","","","","","","","","","","","",""
"null","","140052","SARL_v6k3hhcfwz","msl000057","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"455","","140512","SARL_v6k3hhcfwz","msl000057","infreqPrac","","","img/orange_2bandit_a2.png","68","img/orange_2bandit_a2.png","68","prac","1","2","","","","","","","","","","","","","","","","","",""
"455","","140863","SARL_v6k3hhcfwz","msl000057","infreqPrac_resp","","","img/orange_2bandit_a.png","68","img/orange_2bandit_a.png","68","prac","","","","","","","","","","","","","","","","","","","",""
"null","","141019","SARL_v6k3hhcfwz","msl000057","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"460","","141485","SARL_v6k3hhcfwz","msl000057","infreqPrac","","","img/orange_2bandit_a2.png","68","img/orange_2bandit_a2.png","68","prac","1","2","","","","","","","","","","","","","","","","","",""
"460","","141830","SARL_v6k3hhcfwz","msl000057","infreqPrac_resp","","","img/orange_2bandit_a.png","68","img/orange_2bandit_a.png","68","prac","","","","","","","","","","","","","","","","","","","",""
"null","","141984","SARL_v6k3hhcfwz","msl000057","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"353","","142344","SARL_v6k3hhcfwz","msl000057","infreqPrac","","","img/orange_2bandit_a2.png","68","img/orange_2bandit_a2.png","68","prac","1","2","","","","","","","","","","","","","","","","","",""
"353","","142796","SARL_v6k3hhcfwz","msl000057","infreqPrac_resp","","","img/orange_2bandit_a.png","68","img/orange_2bandit_a.png","68","prac","","","","","","","","","","","","","","","","","","","",""
"null","","142952","SARL_v6k3hhcfwz","msl000057","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"356","","143312","SARL_v6k3hhcfwz","msl000057","freqPrac","","","img/green_2bandit_a2.png","70","img/green_2bandit_a2.png","70","prac","1","2","","","","","","","","","","","","","","","","","",""
"356","","143763","SARL_v6k3hhcfwz","msl000057","freqPrac_resp","","","img/green_2bandit_a.png","70","img/green_2bandit_a.png","70","prac","","","","","","","","","","","","","","","","","","","",""
"null","","143919","SARL_v6k3hhcfwz","msl000057","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"410","","144334","SARL_v6k3hhcfwz","msl000057","infreqPrac","","","img/orange_2bandit_a2.png","68","img/orange_2bandit_a2.png","68","prac","1","2","","","","","","","","","","","","","","","","","",""
"410","","144730","SARL_v6k3hhcfwz","msl000057","infreqPrac_resp","","","img/orange_2bandit_a.png","68","img/orange_2bandit_a.png","68","prac","","","","","","","","","","","","","","","","","","","",""
"null","","144886","SARL_v6k3hhcfwz","msl000057","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
