"rt","responses","time_elapsed","subject","demoID","trialType","rlType","attType","stimulus","key_press","stim","corrresp","phase","corr","pracCounter","reward","bandOne","bandTwo","trialNum","attentionNum","attentionRunNum","blockNum","performance","bandChosen","circleVal","squareVal","coin","bandOneVal","bandTwoVal","pReward","shapeChosen","rlNum","badFlag"
"431545","{""Q0"":""msl000055""}","431569","SARL_v6ps9ech69","msl000055","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"18700","","450276","SARL_v6ps9ech69","msl000055","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","452918","SARL_v6ps9ech69","msl000055","fullscreen","fullscreen","fullscreen","","","","","","","","","","","","","","","","","","","","","","","","",""
"76889","","529811","SARL_v6ps9ech69","msl000055","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"789","","530608","SARL_v6ps9ech69","msl000055","freqPrac","","","img/green_2bandit_b2.png","70","img/green_2bandit_b2.png","70","prac","1","0","","","","","","","","","","","","","","","","","",""
"789","","530624","SARL_v6ps9ech69","msl000055","freqPrac_resp","","","img/green_2bandit_b.png","70","img/green_2bandit_b.png","70","prac","","","","","","","","","","","","","","","","","","","",""
"null","","530782","SARL_v6ps9ech69","msl000055","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"524","","531311","SARL_v6ps9ech69","msl000055","infreqPrac","","","img/orange_2bandit_b2.png","68","img/orange_2bandit_b2.png","68","prac","1","0","","","","","","","","","","","","","","","","","",""
"524","","531593","SARL_v6ps9ech69","msl000055","infreqPrac_resp","","","img/orange_2bandit_b.png","68","img/orange_2bandit_b.png","68","prac","","","","","","","","","","","","","","","","","","","",""
"null","","531748","SARL_v6ps9ech69","msl000055","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"589","","532343","SARL_v6ps9ech69","msl000055","freqPrac","","","img/green_2bandit_b2.png","70","img/green_2bandit_b2.png","70","prac","1","0","","","","","","","","","","","","","","","","","",""
"589","","532560","SARL_v6ps9ech69","msl000055","freqPrac_resp","","","img/green_2bandit_b.png","70","img/green_2bandit_b.png","70","prac","","","","","","","","","","","","","","","","","","","",""
"null","","532716","SARL_v6ps9ech69","msl000055","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"647","","533368","SARL_v6ps9ech69","msl000055","infreqPrac","","","img/orange_2bandit_b2.png","68","img/orange_2bandit_b2.png","68","prac","1","0","","","","","","","","","","","","","","","","","",""
"647","","533526","SARL_v6ps9ech69","msl000055","infreqPrac_resp","","","img/orange_2bandit_b.png","68","img/orange_2bandit_b.png","68","prac","","","","","","","","","","","","","","","","","","","",""
"null","","533682","SARL_v6ps9ech69","msl000055","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"560","","534247","SARL_v6ps9ech69","msl000055","infreqPrac","","","img/orange_2bandit_b2.png","68","img/orange_2bandit_b2.png","68","prac","1","0","","","","","","","","","","","","","","","","","",""
"560","","534492","SARL_v6ps9ech69","msl000055","infreqPrac_resp","","","img/orange_2bandit_b.png","68","img/orange_2bandit_b.png","68","prac","","","","","","","","","","","","","","","","","","","",""
"null","","534647","SARL_v6ps9ech69","msl000055","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"390","","535043","SARL_v6ps9ech69","msl000055","infreqPrac","","","img/orange_2bandit_b2.png","68","img/orange_2bandit_b2.png","68","prac","1","0","","","","","","","","","","","","","","","","","",""
"390","","535459","SARL_v6ps9ech69","msl000055","infreqPrac_resp","","","img/orange_2bandit_b.png","68","img/orange_2bandit_b.png","68","prac","","","","","","","","","","","","","","","","","","","",""
"null","","535614","SARL_v6ps9ech69","msl000055","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"434","","536052","SARL_v6ps9ech69","msl000055","freqPrac","","","img/green_2bandit_b2.png","70","img/green_2bandit_b2.png","70","prac","1","0","","","","","","","","","","","","","","","","","",""
"434","","536424","SARL_v6ps9ech69","msl000055","freqPrac_resp","","","img/green_2bandit_b.png","70","img/green_2bandit_b.png","70","prac","","","","","","","","","","","","","","","","","","","",""
"null","","536579","SARL_v6ps9ech69","msl000055","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"584","","537168","SARL_v6ps9ech69","msl000055","infreqPrac","","","img/orange_2bandit_b2.png","68","img/orange_2bandit_b2.png","68","prac","1","0","","","","","","","","","","","","","","","","","",""
"584","","537389","SARL_v6ps9ech69","msl000055","infreqPrac_resp","","","img/orange_2bandit_b.png","68","img/orange_2bandit_b.png","68","prac","","","","","","","","","","","","","","","","","","","",""
"null","","537545","SARL_v6ps9ech69","msl000055","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"430","","537978","SARL_v6ps9ech69","msl000055","freqPrac","","","img/green_2bandit_b2.png","70","img/green_2bandit_b2.png","70","prac","1","0","","","","","","","","","","","","","","","","","",""
"430","","538353","SARL_v6ps9ech69","msl000055","freqPrac_resp","","","img/green_2bandit_b.png","70","img/green_2bandit_b.png","70","prac","","","","","","","","","","","","","","","","","","","",""
"null","","538510","SARL_v6ps9ech69","msl000055","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"379","","538893","SARL_v6ps9ech69","msl000055","freqPrac","","","img/green_2bandit_b2.png","70","img/green_2bandit_b2.png","70","prac","1","0","","","","","","","","","","","","","","","","","",""
"379","","539319","SARL_v6ps9ech69","msl000055","freqPrac_resp","","","img/green_2bandit_b.png","70","img/green_2bandit_b.png","70","prac","","","","","","","","","","","","","","","","","","","",""
"null","","539475","SARL_v6ps9ech69","msl000055","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"49705","","589185","SARL_v6ps9ech69","msl000055","","","","","","","","prac","","","","","","","","","","","","","","","","","","","",""
"813","","590002","SARL_v6ps9ech69","msl000055","rlPractice","","","img/black_2bandit_b2.png","75","img/black_2bandit_b2.png","","prac","","","75","","","","","","","","","","","","","","","","",""
"null","","590758","SARL_v6ps9ech69","msl000055","feedback","","","img/yay_R_b.png","null","","na","prac","","","","","","","","","","","","","","","","","","","",""
"null","","590914","SARL_v6ps9ech69","msl000055","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"582","","591499","SARL_v6ps9ech69","msl000055","rlPractice","","","img/black_2bandit_b2.png","75","img/black_2bandit_b2.png","","prac","","","75","","","","","","","","","","","","","","","","",""
"null","","592256","SARL_v6ps9ech69","msl000055","feedback","","","img/yay_R_b.png","null","","na","prac","","","","","","","","","","","","","","","","","","","",""
"null","","592413","SARL_v6ps9ech69","msl000055","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"431","","592848","SARL_v6ps9ech69","msl000055","rlPractice","","","img/black_2bandit_b2.png","75","img/black_2bandit_b2.png","","prac","","","75","","","","","","","","","","","","","","","","",""
"null","","593604","SARL_v6ps9ech69","msl000055","feedback","","","img/yay_R_b.png","null","","na","prac","","","","","","","","","","","","","","","","","","","",""
"null","","593760","SARL_v6ps9ech69","msl000055","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"365","","594129","SARL_v6ps9ech69","msl000055","rlPractice","","","img/black_2bandit_b2.png","75","img/black_2bandit_b2.png","","prac","","","75","","","","","","","","","","","","","","","","",""
"null","","594884","SARL_v6ps9ech69","msl000055","feedback","","","img/yay_R_b.png","null","","na","prac","","","","","","","","","","","","","","","","","","","",""
"null","","595040","SARL_v6ps9ech69","msl000055","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"410","","595454","SARL_v6ps9ech69","msl000055","rlPractice","","","img/black_2bandit_b2.png","75","img/black_2bandit_b2.png","","prac","","","75","","","","","","","","","","","","","","","","",""
"null","","596210","SARL_v6ps9ech69","msl000055","feedback","","","img/yay_R_b.png","null","","na","prac","","","","","","","","","","","","","","","","","","","",""
"null","","596366","SARL_v6ps9ech69","msl000055","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
