"rt","responses","time_elapsed","subject","demoID","trialType","rlType","attType","stimulus","key_press","stim","corrresp","phase","corr","pracCounter","reward","bandOne","bandTwo","trialNum","attentionNum","attentionRunNum","blockNum","performance","bandChosen","circleVal","squareVal","coin","bandOneVal","bandTwoVal","pReward","shapeChosen","rlNum","badFlag"
"100778","{""Q0"":""msl000087""}","100803","SARL_v63vmvzctf","msl000087","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"13556","","114366","SARL_v63vmvzctf","msl000087","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","116338","SARL_v63vmvzctf","msl000087","fullscreen","fullscreen","fullscreen","","","","","","","","","","","","","","","","","","","","","","","","",""
"73642","","189986","SARL_v63vmvzctf","msl000087","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","190793","SARL_v63vmvzctf","msl000087","freqPrac","","","img/orange_2bandit_a2.png","null","img/orange_2bandit_a2.png","70","prac","0","1","","","","","","","","","","","","","","","","","",""
"null","","191800","SARL_v63vmvzctf","msl000087","feedback","","","img/tooSlow.png","null","","na","prac","","","","","","","","","","","","","","","","","","","",""
"null","","191956","SARL_v63vmvzctf","msl000087","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"748","","192709","SARL_v63vmvzctf","msl000087","infreqPrac","","","img/green_2bandit_a2.png","68","img/green_2bandit_a2.png","68","prac","1","1","","","","","","","","","","","","","","","","","",""
"748","","192767","SARL_v63vmvzctf","msl000087","infreqPrac_resp","","","img/green_2bandit_a.png","68","img/green_2bandit_a.png","68","prac","","","","","","","","","","","","","","","","","","","",""
"null","","192922","SARL_v63vmvzctf","msl000087","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"595","","193523","SARL_v63vmvzctf","msl000087","freqPrac","","","img/orange_2bandit_a2.png","70","img/orange_2bandit_a2.png","70","prac","1","1","","","","","","","","","","","","","","","","","",""
"595","","193733","SARL_v63vmvzctf","msl000087","freqPrac_resp","","","img/orange_2bandit_a.png","70","img/orange_2bandit_a.png","70","prac","","","","","","","","","","","","","","","","","","","",""
"null","","193888","SARL_v63vmvzctf","msl000087","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"432","","194326","SARL_v63vmvzctf","msl000087","infreqPrac","","","img/green_2bandit_a2.png","68","img/green_2bandit_a2.png","68","prac","1","1","","","","","","","","","","","","","","","","","",""
"432","","194700","SARL_v63vmvzctf","msl000087","infreqPrac_resp","","","img/green_2bandit_a.png","68","img/green_2bandit_a.png","68","prac","","","","","","","","","","","","","","","","","","","",""
"null","","194856","SARL_v63vmvzctf","msl000087","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"343","","195204","SARL_v63vmvzctf","msl000087","infreqPrac","","","img/green_2bandit_a2.png","68","img/green_2bandit_a2.png","68","prac","1","1","","","","","","","","","","","","","","","","","",""
"343","","195667","SARL_v63vmvzctf","msl000087","infreqPrac_resp","","","img/green_2bandit_a.png","68","img/green_2bandit_a.png","68","prac","","","","","","","","","","","","","","","","","","","",""
"null","","195823","SARL_v63vmvzctf","msl000087","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"339","","196167","SARL_v63vmvzctf","msl000087","infreqPrac","","","img/green_2bandit_a2.png","68","img/green_2bandit_a2.png","68","prac","1","1","","","","","","","","","","","","","","","","","",""
"339","","196633","SARL_v63vmvzctf","msl000087","infreqPrac_resp","","","img/green_2bandit_a.png","68","img/green_2bandit_a.png","68","prac","","","","","","","","","","","","","","","","","","","",""
"null","","196788","SARL_v63vmvzctf","msl000087","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"394","","197186","SARL_v63vmvzctf","msl000087","freqPrac","","","img/orange_2bandit_a2.png","70","img/orange_2bandit_a2.png","70","prac","1","1","","","","","","","","","","","","","","","","","",""
"394","","197598","SARL_v63vmvzctf","msl000087","freqPrac_resp","","","img/orange_2bandit_a.png","70","img/orange_2bandit_a.png","70","prac","","","","","","","","","","","","","","","","","","","",""
"null","","197753","SARL_v63vmvzctf","msl000087","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"458","","198216","SARL_v63vmvzctf","msl000087","infreqPrac","","","img/green_2bandit_a2.png","68","img/green_2bandit_a2.png","68","prac","1","1","","","","","","","","","","","","","","","","","",""
"458","","198564","SARL_v63vmvzctf","msl000087","infreqPrac_resp","","","img/green_2bandit_a.png","68","img/green_2bandit_a.png","68","prac","","","","","","","","","","","","","","","","","","","",""
"null","","198719","SARL_v63vmvzctf","msl000087","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"481","","199204","SARL_v63vmvzctf","msl000087","freqPrac","","","img/orange_2bandit_a2.png","70","img/orange_2bandit_a2.png","70","prac","1","1","","","","","","","","","","","","","","","","","",""
"481","","199529","SARL_v63vmvzctf","msl000087","freqPrac_resp","","","img/orange_2bandit_a.png","70","img/orange_2bandit_a.png","70","prac","","","","","","","","","","","","","","","","","","","",""
"null","","199685","SARL_v63vmvzctf","msl000087","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"398","","200086","SARL_v63vmvzctf","msl000087","freqPrac","","","img/orange_2bandit_a2.png","70","img/orange_2bandit_a2.png","70","prac","1","1","","","","","","","","","","","","","","","","","",""
"398","","200494","SARL_v63vmvzctf","msl000087","freqPrac_resp","","","img/orange_2bandit_a.png","70","img/orange_2bandit_a.png","70","prac","","","","","","","","","","","","","","","","","","","",""
"null","","200650","SARL_v63vmvzctf","msl000087","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"32363","","233019","SARL_v63vmvzctf","msl000087","","","","","","","","prac","","","","","","","","","","","","","","","","","","","",""
"878","","233903","SARL_v63vmvzctf","msl000087","rlPractice","","","img/black_2bandit_a2.png","74","img/black_2bandit_a2.png","","prac","","","75","","","","","","","","","","","","","","","","",""
"null","","234659","SARL_v63vmvzctf","msl000087","feedback","","","img/boo_L_a.png","null","","na","prac","","","","","","","","","","","","","","","","","","","",""
"null","","234815","SARL_v63vmvzctf","msl000087","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"400","","235220","SARL_v63vmvzctf","msl000087","rlPractice","","","img/black_2bandit_a2.png","75","img/black_2bandit_a2.png","","prac","","","75","","","","","","","","","","","","","","","","",""
"null","","235977","SARL_v63vmvzctf","msl000087","feedback","","","img/yay_R_a.png","null","","na","prac","","","","","","","","","","","","","","","","","","","",""
"null","","236131","SARL_v63vmvzctf","msl000087","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"317","","236454","SARL_v63vmvzctf","msl000087","rlPractice","","","img/black_2bandit_a2.png","75","img/black_2bandit_a2.png","","prac","","","75","","","","","","","","","","","","","","","","",""
"null","","237209","SARL_v63vmvzctf","msl000087","feedback","","","img/yay_R_a.png","null","","na","prac","","","","","","","","","","","","","","","","","","","",""
"null","","237366","SARL_v63vmvzctf","msl000087","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"336","","237707","SARL_v63vmvzctf","msl000087","rlPractice","","","img/black_2bandit_a2.png","75","img/black_2bandit_a2.png","","prac","","","75","","","","","","","","","","","","","","","","",""
"null","","238462","SARL_v63vmvzctf","msl000087","feedback","","","img/yay_R_a.png","null","","na","prac","","","","","","","","","","","","","","","","","","","",""
"null","","238619","SARL_v63vmvzctf","msl000087","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"292","","238914","SARL_v63vmvzctf","msl000087","rlPractice","","","img/black_2bandit_a2.png","75","img/black_2bandit_a2.png","","prac","","","75","","","","","","","","","","","","","","","","",""
"null","","239671","SARL_v63vmvzctf","msl000087","feedback","","","img/yay_R_a.png","null","","na","prac","","","","","","","","","","","","","","","","","","","",""
"null","","239827","SARL_v63vmvzctf","msl000087","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"374","","240206","SARL_v63vmvzctf","msl000087","rlPractice","","","img/black_2bandit_a2.png","75","img/black_2bandit_a2.png","","prac","","","75","","","","","","","","","","","","","","","","",""
"null","","240962","SARL_v63vmvzctf","msl000087","feedback","","","img/yay_R_a.png","null","","na","prac","","","","","","","","","","","","","","","","","","","",""
"null","","241118","SARL_v63vmvzctf","msl000087","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"332","","241454","SARL_v63vmvzctf","msl000087","rlPractice","","","img/black_2bandit_a2.png","75","img/black_2bandit_a2.png","","prac","","","75","","","","","","","","","","","","","","","","",""
"null","","242210","SARL_v63vmvzctf","msl000087","feedback","","","img/yay_R_a.png","null","","na","prac","","","","","","","","","","","","","","","","","","","",""
"null","","242366","SARL_v63vmvzctf","msl000087","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"9892","","252261","SARL_v63vmvzctf","msl000087","","","","","","","","prac","","","","","","","","","","","","","","","","","","","",""
"721","","252988","SARL_v63vmvzctf","msl000087","mixAttFreqPrac","","","img/orange_2bandit_a2.png","68","img/orange_2bandit_a2.png","70","prac","","","","","","","","","","","","","","","","","","","",""
"721","","253073","SARL_v63vmvzctf","msl000087","freqPrac_resp","","","img/orange_2bandit_a.png","68","img/orange_2bandit_a.png","70","prac","","","","","","","","","","","","","","","","","","","",""
"null","","253229","SARL_v63vmvzctf","msl000087","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"497","","253730","SARL_v63vmvzctf","msl000087","mixAttInfreqPrac","","","img/green_2bandit_a2.png","70","img/green_2bandit_a2.png","68","prac","","","","","","","","","","","","","","","","","","","",""
"497","","254039","SARL_v63vmvzctf","msl000087","infreqPrac_resp","","","img/green_2bandit_a.png","70","img/orange_2bandit_a.png","68","prac","","","","","","","","","","","","","","","","","","","",""
"null","","254196","SARL_v63vmvzctf","msl000087","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"380","","254580","SARL_v63vmvzctf","msl000087","mixAttInfreqPrac","","","img/green_2bandit_a2.png","70","img/green_2bandit_a2.png","68","prac","","","","","","","","","","","","","","","","","","","",""
"380","","255007","SARL_v63vmvzctf","msl000087","infreqPrac_resp","","","img/green_2bandit_a.png","70","img/orange_2bandit_a.png","68","prac","","","","","","","","","","","","","","","","","","","",""
"null","","255162","SARL_v63vmvzctf","msl000087","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"455","","255623","SARL_v63vmvzctf","msl000087","mixAttInfreqPrac","","","img/green_2bandit_a2.png","70","img/green_2bandit_a2.png","68","prac","","","","","","","","","","","","","","","","","","","",""
"455","","255972","SARL_v63vmvzctf","msl000087","infreqPrac_resp","","","img/green_2bandit_a.png","70","img/orange_2bandit_a.png","68","prac","","","","","","","","","","","","","","","","","","","",""
"null","","256129","SARL_v63vmvzctf","msl000087","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"709","","256841","SARL_v63vmvzctf","msl000087","mixAttFreqPrac","","","img/orange_2bandit_a2.png","68","img/orange_2bandit_a2.png","70","prac","","","","","","","","","","","","","","","","","","","",""
"709","","256937","SARL_v63vmvzctf","msl000087","freqPrac_resp","","","img/orange_2bandit_a.png","68","img/orange_2bandit_a.png","70","prac","","","","","","","","","","","","","","","","","","","",""
"null","","257093","SARL_v63vmvzctf","msl000087","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"557","","257655","SARL_v63vmvzctf","msl000087","mixRLPractice","","","img/black_2bandit_a2.png","74","img/black_2bandit_a2.png","","prac","","","","","","","","","","","","","","","","","","","",""
"null","","258410","SARL_v63vmvzctf","msl000087","feedback","","","img/yay_L_a.png","null","","na","prac","","","","","","","","","","","","","","","","","","","",""
"628","","259044","SARL_v63vmvzctf","msl000087","mixAttFreqPrac","","","img/orange_2bandit_a2.png","68","img/orange_2bandit_a2.png","70","prac","","","","","","","","","","","","","","","","","","","",""
