"rt","responses","time_elapsed","subject","demoID","trialType","rlType","attType","stimulus","key_press","stim","corrresp","phase","corr","pracCounter","reward","bandOne","bandTwo","trialNum","attentionNum","attentionRunNum","blockNum","performance","bandChosen","circleVal","squareVal","coin","bandOneVal","bandTwoVal","pReward","shapeChosen","rlNum","badFlag"
"772857","{""Q0"":""msl000054""}","772886","SARL_v6lgpkenjy","msl000054","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"31996","","804887","SARL_v6lgpkenjy","msl000054","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","807860","SARL_v6lgpkenjy","msl000054","fullscreen","fullscreen","fullscreen","","","","","","","","","","","","","","","","","","","","","","","","",""
"98248","","906113","SARL_v6lgpkenjy","msl000054","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","906919","SARL_v6lgpkenjy","msl000054","freqPrac","","","img/green_2bandit_b2.png","null","img/green_2bandit_b2.png","70","prac","0","1","","","","","","","","","","","","","","","","","",""
"null","","907926","SARL_v6lgpkenjy","msl000054","feedback","","","img/tooSlow.png","null","","na","prac","","","","","","","","","","","","","","","","","","","",""
"null","","908082","SARL_v6lgpkenjy","msl000054","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"759","","908847","SARL_v6lgpkenjy","msl000054","infreqPrac","","","img/orange_2bandit_b2.png","70","img/orange_2bandit_b2.png","68","prac","0","2","","","","","","","","","","","","","","","","","",""
"759","","908894","SARL_v6lgpkenjy","msl000054","infreqPrac_resp","","","img/orange_2bandit_b.png","70","img/orange_2bandit_b.png","68","prac","","","","","","","","","","","","","","","","","","","",""
"null","","909901","SARL_v6lgpkenjy","msl000054","feedback","","","img/wrongKey.png","null","","na","prac","","","","","","","","","","","","","","","","","","","",""
"null","","910057","SARL_v6lgpkenjy","msl000054","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"null","","910862","SARL_v6lgpkenjy","msl000054","freqPrac","","","img/green_2bandit_b2.png","null","img/green_2bandit_b2.png","70","prac","0","3","","","","","","","","","","","","","","","","","",""
"null","","911868","SARL_v6lgpkenjy","msl000054","feedback","","","img/tooSlow.png","null","","na","prac","","","","","","","","","","","","","","","","","","","",""
"null","","912024","SARL_v6lgpkenjy","msl000054","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"527","","912557","SARL_v6lgpkenjy","msl000054","infreqPrac","","","img/orange_2bandit_b2.png","68","img/orange_2bandit_b2.png","68","prac","1","3","","","","","","","","","","","","","","","","","",""
"527","","912836","SARL_v6lgpkenjy","msl000054","infreqPrac_resp","","","img/orange_2bandit_b.png","68","img/orange_2bandit_b.png","68","prac","","","","","","","","","","","","","","","","","","","",""
"null","","912992","SARL_v6lgpkenjy","msl000054","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"472","","913469","SARL_v6lgpkenjy","msl000054","infreqPrac","","","img/orange_2bandit_b2.png","68","img/orange_2bandit_b2.png","68","prac","1","3","","","","","","","","","","","","","","","","","",""
"472","","913803","SARL_v6lgpkenjy","msl000054","infreqPrac_resp","","","img/orange_2bandit_b.png","68","img/orange_2bandit_b.png","68","prac","","","","","","","","","","","","","","","","","","","",""
"null","","913959","SARL_v6lgpkenjy","msl000054","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"352","","914317","SARL_v6lgpkenjy","msl000054","infreqPrac","","","img/orange_2bandit_b2.png","68","img/orange_2bandit_b2.png","68","prac","1","3","","","","","","","","","","","","","","","","","",""
"352","","914771","SARL_v6lgpkenjy","msl000054","infreqPrac_resp","","","img/orange_2bandit_b.png","68","img/orange_2bandit_b.png","68","prac","","","","","","","","","","","","","","","","","","","",""
"null","","914927","SARL_v6lgpkenjy","msl000054","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"438","","915370","SARL_v6lgpkenjy","msl000054","freqPrac","","","img/green_2bandit_b2.png","70","img/green_2bandit_b2.png","70","prac","1","3","","","","","","","","","","","","","","","","","",""
