"rt","responses","time_elapsed","subject","demoID","trialType","rlType","attType","stimulus","key_press","stim","corrresp","phase","corr","pracCounter","reward","bandOne","bandTwo","trialNum","attentionNum","attentionRunNum","blockNum","performance","bandChosen","circleVal","squareVal","coin","bandOneVal","bandTwoVal","pReward","shapeChosen","rlNum","badFlag"
"519692","{""Q0"":""msl000121""}","519717","SARL_v6evvdhzk7","msl000121","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"40169","","559892","SARL_v6evvdhzk7","msl000121","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","562215","SARL_v6evvdhzk7","msl000121","fullscreen","fullscreen","fullscreen","","","","","","","","","","","","","","","","","","","","","","","","",""
"58332","","620552","SARL_v6evvdhzk7","msl000121","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","621357","SARL_v6evvdhzk7","msl000121","freqPrac","","","img/green_2bandit_a2.png","null","img/green_2bandit_a2.png","70","prac","0","1","","","","","","","","","","","","","","","","","",""
"null","","622364","SARL_v6evvdhzk7","msl000121","feedback","","","img/tooSlow.png","null","","na","prac","","","","","","","","","","","","","","","","","","","",""
"null","","622520","SARL_v6evvdhzk7","msl000121","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"null","","623325","SARL_v6evvdhzk7","msl000121","infreqPrac","","","img/orange_2bandit_a2.png","null","img/orange_2bandit_a2.png","68","prac","0","2","","","","","","","","","","","","","","","","","",""
"null","","624331","SARL_v6evvdhzk7","msl000121","feedback","","","img/tooSlow.png","null","","na","prac","","","","","","","","","","","","","","","","","","","",""
"null","","624487","SARL_v6evvdhzk7","msl000121","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"613","","625105","SARL_v6evvdhzk7","msl000121","freqPrac","","","img/green_2bandit_a2.png","68","img/green_2bandit_a2.png","70","prac","0","3","","","","","","","","","","","","","","","","","",""
"613","","625298","SARL_v6evvdhzk7","msl000121","freqPrac_resp","","","img/green_2bandit_a.png","68","img/green_2bandit_a.png","70","prac","","","","","","","","","","","","","","","","","","","",""
"null","","626302","SARL_v6evvdhzk7","msl000121","feedback","","","img/wrongKey.png","null","","na","prac","","","","","","","","","","","","","","","","","","","",""
"null","","626458","SARL_v6evvdhzk7","msl000121","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"null","","627264","SARL_v6evvdhzk7","msl000121","infreqPrac","","","img/orange_2bandit_a2.png","null","img/orange_2bandit_a2.png","68","prac","0","4","","","","","","","","","","","","","","","","","",""
"null","","628270","SARL_v6evvdhzk7","msl000121","feedback","","","img/tooSlow.png","null","","na","prac","","","","","","","","","","","","","","","","","","","",""
"null","","628426","SARL_v6evvdhzk7","msl000121","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"null","","629232","SARL_v6evvdhzk7","msl000121","infreqPrac","","","img/orange_2bandit_a2.png","null","img/orange_2bandit_a2.png","68","prac","0","5","","","","","","","","","","","","","","","","","",""
"null","","630237","SARL_v6evvdhzk7","msl000121","feedback","","","img/tooSlow.png","null","","na","prac","","","","","","","","","","","","","","","","","","","",""
"null","","630392","SARL_v6evvdhzk7","msl000121","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"null","","631197","SARL_v6evvdhzk7","msl000121","infreqPrac","","","img/orange_2bandit_a2.png","null","img/orange_2bandit_a2.png","68","prac","0","6","","","","","","","","","","","","","","","","","",""
"null","","632203","SARL_v6evvdhzk7","msl000121","feedback","","","img/tooSlow.png","null","","na","prac","","","","","","","","","","","","","","","","","","","",""
"null","","632359","SARL_v6evvdhzk7","msl000121","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"null","","633164","SARL_v6evvdhzk7","msl000121","freqPrac","","","img/green_2bandit_a2.png","null","img/green_2bandit_a2.png","70","prac","0","7","","","","","","","","","","","","","","","","","",""
