"rt","time_elapsed","expId","subject","prolificID","trialType","rlType","attType","stimulus","key_press","stim","corrresp","phase","corr","pracCounter","trialNum","rewardOne","rewardTwo","reward","bandOne","bandTwo","attentionNum","attentionRunNum","blockNum","performance","bandChosen","circleVal","squareVal","bandOneVal","bandTwoVal","shapeChosen","rlNum","badFlag"
"13670.5","13680","SARL_v6","SARL_v6olvypzeq","628f827eeb876ed2617881e7","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","21275","SARL_v6","SARL_v6olvypzeq","628f827eeb876ed2617881e7","fullscreen","fullscreen","fullscreen","","","","","","","","","","","","","","","","","","","","","","","","",""
"83449.10000000894","104733","SARL_v6","SARL_v6olvypzeq","628f827eeb876ed2617881e7","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","105545","SARL_v6","SARL_v6olvypzeq","628f827eeb876ed2617881e7","freqPrac","","","img/orange_2bandit_b2.png","null","img/orange_2bandit_b2.png","70","prac","0","1","","","","","","","","","","","","","","","","","",""
"null","106559","SARL_v6","SARL_v6olvypzeq","628f827eeb876ed2617881e7","feedback","","","img/tooSlow.png","null","","na","prac","","","","","","","","","","","","","","","","","","","",""
"null","106719","SARL_v6","SARL_v6olvypzeq","628f827eeb876ed2617881e7","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"706","107432","SARL_v6","SARL_v6olvypzeq","628f827eeb876ed2617881e7","infreqPrac","","","img/blue_2bandit_b2.png","68","img/blue_2bandit_b2.png","68","prac","1","1","","","","","","","","","","","","","","","","","",""
"706","107535","SARL_v6","SARL_v6olvypzeq","628f827eeb876ed2617881e7","infreqPrac_resp","","","img/blue_2bandit_b.png","68","img/blue_2bandit_b.png","68","prac","","","","","","","","","","","","","","","","","","","",""
"null","107695","SARL_v6","SARL_v6olvypzeq","628f827eeb876ed2617881e7","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"493","108194","SARL_v6","SARL_v6olvypzeq","628f827eeb876ed2617881e7","freqPrac","","","img/orange_2bandit_b2.png","70","img/orange_2bandit_b2.png","70","prac","1","1","","","","","","","","","","","","","","","","","",""
