"rt","time_elapsed","expId","subject","prolificID","trialType","rlType","attType","stimulus","key_press","stim","corrresp","phase","corr","pracCounter","trialNum","rewardOne","rewardTwo","reward","bandOne","bandTwo","attentionNum","attentionRunNum","blockNum","performance","bandChosen","circleVal","squareVal","bandOneVal","bandTwoVal","shapeChosen","rlNum","badFlag"
"14259.30000000447","14261","SARL_v6","SARL_v6s3565yby","57a12661913c7100019767b7","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","16449","SARL_v6","SARL_v6s3565yby","57a12661913c7100019767b7","fullscreen","fullscreen","fullscreen","","","","","","","","","","","","","","","","","","","","","","","","",""
"88848.20000000298","105298","SARL_v6","SARL_v6s3565yby","57a12661913c7100019767b7","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","106100","SARL_v6","SARL_v6s3565yby","57a12661913c7100019767b7","freqPrac","","","img/orange_2bandit_a2.png","null","img/orange_2bandit_a2.png","70","prac","0","1","","","","","","","","","","","","","","","","","",""
"null","107102","SARL_v6","SARL_v6s3565yby","57a12661913c7100019767b7","feedback","","","img/tooSlow.png","null","","na","prac","","","","","","","","","","","","","","","","","","","",""
"null","107253","SARL_v6","SARL_v6s3565yby","57a12661913c7100019767b7","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"594","107848","SARL_v6","SARL_v6s3565yby","57a12661913c7100019767b7","infreqPrac","","","img/blue_2bandit_a2.png","68","img/blue_2bandit_a2.png","68","prac","1","1","","","","","","","","","","","","","","","","","",""
"594","108056","SARL_v6","SARL_v6s3565yby","57a12661913c7100019767b7","infreqPrac_resp","","","img/blue_2bandit_a.png","68","img/blue_2bandit_a.png","68","prac","","","","","","","","","","","","","","","","","","","",""
"null","108214","SARL_v6","SARL_v6s3565yby","57a12661913c7100019767b7","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"516.3999999985099","108732","SARL_v6","SARL_v6s3565yby","57a12661913c7100019767b7","freqPrac","","","img/orange_2bandit_a2.png","68","img/orange_2bandit_a2.png","70","prac","0","2","","","","","","","","","","","","","","","","","",""
"516.3999999985099","109023","SARL_v6","SARL_v6s3565yby","57a12661913c7100019767b7","freqPrac_resp","","","img/orange_2bandit_a.png","68","img/orange_2bandit_a.png","70","prac","","","","","","","","","","","","","","","","","","","",""
"null","110039","SARL_v6","SARL_v6s3565yby","57a12661913c7100019767b7","feedback","","","img/wrongKey.png","null","","na","prac","","","","","","","","","","","","","","","","","","","",""
"null","110196","SARL_v6","SARL_v6s3565yby","57a12661913c7100019767b7","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
