"rt","time_elapsed","expId","subject","prolificID","trialType","rlType","attType","stimulus","key_press","stim","corrresp","phase","corr","pracCounter","trialNum","rewardOne","rewardTwo","reward","bandOne","bandTwo","attentionNum","attentionRunNum","blockNum","performance","bandChosen","circleVal","squareVal","bandOneVal","bandTwoVal","shapeChosen","rlNum","badFlag"
"2073.899999976158","2078","SARL_v6","SARL_v6981wa4m1","590208c89571f50001c666e3","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","3918","SARL_v6","SARL_v6981wa4m1","590208c89571f50001c666e3","fullscreen","fullscreen","fullscreen","","","","","","","","","","","","","","","","","","","","","","","","",""
"24588.299999952316","28508","SARL_v6","SARL_v6981wa4m1","590208c89571f50001c666e3","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","29312","SARL_v6","SARL_v6981wa4m1","590208c89571f50001c666e3","freqPrac","","","img/orange_2bandit_b2.png","null","img/orange_2bandit_b2.png","70","prac","0","1","","","","","","","","","","","","","","","","","",""
"null","30317","SARL_v6","SARL_v6981wa4m1","590208c89571f50001c666e3","feedback","","","img/tooSlow.png","null","","na","prac","","","","","","","","","","","","","","","","","","","",""
"null","30469","SARL_v6","SARL_v6981wa4m1","590208c89571f50001c666e3","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"653.8999999761581","31124","SARL_v6","SARL_v6981wa4m1","590208c89571f50001c666e3","infreqPrac","","","img/blue_2bandit_b2.png","68","img/blue_2bandit_b2.png","68","prac","1","1","","","","","","","","","","","","","","","","","",""
"653.8999999761581","31273","SARL_v6","SARL_v6981wa4m1","590208c89571f50001c666e3","infreqPrac_resp","","","img/blue_2bandit_b.png","68","img/blue_2bandit_b.png","68","prac","","","","","","","","","","","","","","","","","","","",""
"null","31426","SARL_v6","SARL_v6981wa4m1","590208c89571f50001c666e3","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"408.7000000476837","31836","SARL_v6","SARL_v6981wa4m1","590208c89571f50001c666e3","freqPrac","","","img/orange_2bandit_b2.png","70","img/orange_2bandit_b2.png","70","prac","1","1","","","","","","","","","","","","","","","","","",""
