"rt","time_elapsed","expId","subject","prolificID","trialType","rlType","attType","stimulus","key_press","stim","corrresp","phase","corr","pracCounter","trialNum","rewardOne","rewardTwo","reward","bandOne","bandTwo","attentionNum","attentionRunNum","blockNum","performance","bandChosen","circleVal","squareVal","bandOneVal","bandTwoVal","shapeChosen","rlNum","badFlag"
"2538.599999964237","2548","SARL_v6","SARL_v67wh32be0","5f20c7843957f61f62c58bb6","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","4741","SARL_v6","SARL_v67wh32be0","5f20c7843957f61f62c58bb6","fullscreen","fullscreen","fullscreen","","","","","","","","","","","","","","","","","","","","","","","","",""
"5855.700000047684","10601","SARL_v6","SARL_v67wh32be0","5f20c7843957f61f62c58bb6","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","11410","SARL_v6","SARL_v67wh32be0","5f20c7843957f61f62c58bb6","freqPrac","","","img/orange_2bandit_a2.png","null","img/orange_2bandit_a2.png","70","prac","0","1","","","","","","","","","","","","","","","","","",""
"null","12429","SARL_v6","SARL_v67wh32be0","5f20c7843957f61f62c58bb6","feedback","","","img/tooSlow.png","null","","na","prac","","","","","","","","","","","","","","","","","","","",""
"null","12595","SARL_v6","SARL_v67wh32be0","5f20c7843957f61f62c58bb6","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"null","13407","SARL_v6","SARL_v67wh32be0","5f20c7843957f61f62c58bb6","infreqPrac","","","img/blue_2bandit_a2.png","null","img/blue_2bandit_a2.png","68","prac","0","2","","","","","","","","","","","","","","","","","",""
"null","14411","SARL_v6","SARL_v67wh32be0","5f20c7843957f61f62c58bb6","feedback","","","img/tooSlow.png","null","","na","prac","","","","","","","","","","","","","","","","","","","",""
"null","14575","SARL_v6","SARL_v67wh32be0","5f20c7843957f61f62c58bb6","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"399.39999997615814","14978","SARL_v6","SARL_v67wh32be0","5f20c7843957f61f62c58bb6","freqPrac","","","img/orange_2bandit_a2.png","68","img/orange_2bandit_a2.png","70","prac","0","3","","","","","","","","","","","","","","","","","",""
"399.39999997615814","15385","SARL_v6","SARL_v67wh32be0","5f20c7843957f61f62c58bb6","freqPrac_resp","","","img/orange_2bandit_a.png","68","img/orange_2bandit_a.png","70","prac","","","","","","","","","","","","","","","","","","","",""
"null","16391","SARL_v6","SARL_v67wh32be0","5f20c7843957f61f62c58bb6","feedback","","","img/wrongKey.png","null","","na","prac","","","","","","","","","","","","","","","","","","","",""
"null","16549","SARL_v6","SARL_v67wh32be0","5f20c7843957f61f62c58bb6","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"null","17357","SARL_v6","SARL_v67wh32be0","5f20c7843957f61f62c58bb6","infreqPrac","","","img/blue_2bandit_a2.png","null","img/blue_2bandit_a2.png","68","prac","0","4","","","","","","","","","","","","","","","","","",""
"null","18379","SARL_v6","SARL_v67wh32be0","5f20c7843957f61f62c58bb6","feedback","","","img/tooSlow.png","null","","na","prac","","","","","","","","","","","","","","","","","","","",""
"null","18535","SARL_v6","SARL_v67wh32be0","5f20c7843957f61f62c58bb6","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"339.89999997615814","18878","SARL_v6","SARL_v67wh32be0","5f20c7843957f61f62c58bb6","infreqPrac","","","img/blue_2bandit_a2.png","68","img/blue_2bandit_a2.png","68","prac","1","4","","","","","","","","","","","","","","","","","",""
