"rt","time_elapsed","expId","subject","prolificID","trialType","rlType","attType","stimulus","key_press","stim","corrresp","phase","corr","pracCounter","trialNum","rewardOne","rewardTwo","reward","bandOne","bandTwo","attentionNum","attentionRunNum","blockNum","performance","bandChosen","circleVal","squareVal","bandOneVal","bandTwoVal","shapeChosen","rlNum","badFlag"
"4276","4280","SARL_v6","SARL_v68vg23v0f","60d8c6bc9686529cdc824a49","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","7391","SARL_v6","SARL_v68vg23v0f","60d8c6bc9686529cdc824a49","fullscreen","fullscreen","fullscreen","","","","","","","","","","","","","","","","","","","","","","","","",""
"69314","76707","SARL_v6","SARL_v68vg23v0f","60d8c6bc9686529cdc824a49","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","77516","SARL_v6","SARL_v68vg23v0f","60d8c6bc9686529cdc824a49","freqPrac","","","img/blue_2bandit_a2.png","null","img/blue_2bandit_a2.png","70","prac","0","1","","","","","","","","","","","","","","","","","",""
"null","78529","SARL_v6","SARL_v68vg23v0f","60d8c6bc9686529cdc824a49","feedback","","","img/tooSlow.png","null","","na","prac","","","","","","","","","","","","","","","","","","","",""
"null","78687","SARL_v6","SARL_v68vg23v0f","60d8c6bc9686529cdc824a49","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"null","79490","SARL_v6","SARL_v68vg23v0f","60d8c6bc9686529cdc824a49","infreqPrac","","","img/orange_2bandit_a2.png","null","img/orange_2bandit_a2.png","68","prac","0","2","","","","","","","","","","","","","","","","","",""
"null","80499","SARL_v6","SARL_v68vg23v0f","60d8c6bc9686529cdc824a49","feedback","","","img/tooSlow.png","null","","na","prac","","","","","","","","","","","","","","","","","","","",""
"null","80652","SARL_v6","SARL_v68vg23v0f","60d8c6bc9686529cdc824a49","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"496","81151","SARL_v6","SARL_v68vg23v0f","60d8c6bc9686529cdc824a49","freqPrac","","","img/blue_2bandit_a2.png","68","img/blue_2bandit_a2.png","70","prac","0","3","","","","","","","","","","","","","","","","","",""
"496","81466","SARL_v6","SARL_v68vg23v0f","60d8c6bc9686529cdc824a49","freqPrac_resp","","","img/blue_2bandit_a.png","68","img/blue_2bandit_a.png","70","prac","","","","","","","","","","","","","","","","","","","",""
"null","82473","SARL_v6","SARL_v68vg23v0f","60d8c6bc9686529cdc824a49","feedback","","","img/wrongKey.png","null","","na","prac","","","","","","","","","","","","","","","","","","","",""
