"rt","time_elapsed","expId","subject","prolificID","trialType","rlType","attType","stimulus","key_press","stim","corrresp","phase","corr","pracCounter","trialNum","rewardOne","rewardTwo","reward","bandOne","bandTwo","attentionNum","attentionRunNum","blockNum","performance","bandChosen","circleVal","squareVal","bandOneVal","bandTwoVal","shapeChosen","rlNum","badFlag"
"10449.299999952316","10453","SARL_v6","SARL_v6unkp55ed","5d55d562e04e1c0001f5e682","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","12581","SARL_v6","SARL_v6unkp55ed","5d55d562e04e1c0001f5e682","fullscreen","fullscreen","fullscreen","","","","","","","","","","","","","","","","","","","","","","","","",""
"35171.40000009537","47758","SARL_v6","SARL_v6unkp55ed","5d55d562e04e1c0001f5e682","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","48571","SARL_v6","SARL_v6unkp55ed","5d55d562e04e1c0001f5e682","freqPrac","","","img/orange_2bandit_b2.png","null","img/orange_2bandit_b2.png","70","prac","0","1","","","","","","","","","","","","","","","","","",""
"null","49578","SARL_v6","SARL_v6unkp55ed","5d55d562e04e1c0001f5e682","feedback","","","img/tooSlow.png","null","","na","prac","","","","","","","","","","","","","","","","","","","",""
"null","49738","SARL_v6","SARL_v6unkp55ed","5d55d562e04e1c0001f5e682","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"642.4000000953674","50384","SARL_v6","SARL_v6unkp55ed","5d55d562e04e1c0001f5e682","infreqPrac","","","img/blue_2bandit_b2.png","68","img/blue_2bandit_b2.png","68","prac","1","1","","","","","","","","","","","","","","","","","",""
"642.4000000953674","50557","SARL_v6","SARL_v6unkp55ed","5d55d562e04e1c0001f5e682","infreqPrac_resp","","","img/blue_2bandit_b.png","68","img/blue_2bandit_b.png","68","prac","","","","","","","","","","","","","","","","","","","",""
"null","50718","SARL_v6","SARL_v6unkp55ed","5d55d562e04e1c0001f5e682","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"null","51535","SARL_v6","SARL_v6unkp55ed","5d55d562e04e1c0001f5e682","freqPrac","","","img/orange_2bandit_b2.png","null","img/orange_2bandit_b2.png","70","prac","0","2","","","","","","","","","","","","","","","","","",""
"null","52547","SARL_v6","SARL_v6unkp55ed","5d55d562e04e1c0001f5e682","feedback","","","img/tooSlow.png","null","","na","prac","","","","","","","","","","","","","","","","","","","",""
"null","52711","SARL_v6","SARL_v6unkp55ed","5d55d562e04e1c0001f5e682","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"510.89999985694885","53227","SARL_v6","SARL_v6unkp55ed","5d55d562e04e1c0001f5e682","infreqPrac","","","img/blue_2bandit_b2.png","68","img/blue_2bandit_b2.png","68","prac","1","2","","","","","","","","","","","","","","","","","",""
"510.89999985694885","53521","SARL_v6","SARL_v6unkp55ed","5d55d562e04e1c0001f5e682","infreqPrac_resp","","","img/blue_2bandit_b.png","68","img/blue_2bandit_b.png","68","prac","","","","","","","","","","","","","","","","","","","",""
"null","53683","SARL_v6","SARL_v6unkp55ed","5d55d562e04e1c0001f5e682","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"475.7000000476837","54162","SARL_v6","SARL_v6unkp55ed","5d55d562e04e1c0001f5e682","infreqPrac","","","img/blue_2bandit_b2.png","68","img/blue_2bandit_b2.png","68","prac","1","2","","","","","","","","","","","","","","","","","",""
"475.7000000476837","54490","SARL_v6","SARL_v6unkp55ed","5d55d562e04e1c0001f5e682","infreqPrac_resp","","","img/blue_2bandit_b.png","68","img/blue_2bandit_b.png","68","prac","","","","","","","","","","","","","","","","","","","",""
"null","54651","SARL_v6","SARL_v6unkp55ed","5d55d562e04e1c0001f5e682","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"401.90000009536743","55056","SARL_v6","SARL_v6unkp55ed","5d55d562e04e1c0001f5e682","infreqPrac","","","img/blue_2bandit_b2.png","68","img/blue_2bandit_b2.png","68","prac","1","2","","","","","","","","","","","","","","","","","",""
"401.90000009536743","55478","SARL_v6","SARL_v6unkp55ed","5d55d562e04e1c0001f5e682","infreqPrac_resp","","","img/blue_2bandit_b.png","68","img/blue_2bandit_b.png","68","prac","","","","","","","","","","","","","","","","","","","",""
