"rt","time_elapsed","expId","subject","prolificID","trialType","rlType","attType","stimulus","key_press","stim","corrresp","phase","corr","pracCounter","trialNum","rewardOne","rewardTwo","reward","bandOne","bandTwo","attentionNum","attentionRunNum","blockNum","performance","bandChosen","circleVal","squareVal","bandOneVal","bandTwoVal","shapeChosen","rlNum","badFlag"
"17863.700000047684","17878","SARL_v6","SARL_v65kwx5sq0","633f4f203450d46b01e3d16b","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","20342","SARL_v6","SARL_v65kwx5sq0","633f4f203450d46b01e3d16b","fullscreen","fullscreen","fullscreen","","","","","","","","","","","","","","","","","","","","","","","","",""
"60696","81054","SARL_v6","SARL_v65kwx5sq0","633f4f203450d46b01e3d16b","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","81887","SARL_v6","SARL_v65kwx5sq0","633f4f203450d46b01e3d16b","freqPrac","","","img/orange_2bandit_a2.png","null","img/orange_2bandit_a2.png","70","prac","0","1","","","","","","","","","","","","","","","","","",""
"null","82904","SARL_v6","SARL_v65kwx5sq0","633f4f203450d46b01e3d16b","feedback","","","img/tooSlow.png","null","","na","prac","","","","","","","","","","","","","","","","","","","",""
"null","83078","SARL_v6","SARL_v65kwx5sq0","633f4f203450d46b01e3d16b","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"525.5999999046326","83614","SARL_v6","SARL_v65kwx5sq0","633f4f203450d46b01e3d16b","infreqPrac","","","img/blue_2bandit_a2.png","68","img/blue_2bandit_a2.png","68","prac","1","1","","","","","","","","","","","","","","","","","",""
"525.5999999046326","83907","SARL_v6","SARL_v65kwx5sq0","633f4f203450d46b01e3d16b","infreqPrac_resp","","","img/blue_2bandit_a.png","68","img/blue_2bandit_a.png","68","prac","","","","","","","","","","","","","","","","","","","",""
"null","84067","SARL_v6","SARL_v65kwx5sq0","633f4f203450d46b01e3d16b","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"353.5","84431","SARL_v6","SARL_v65kwx5sq0","633f4f203450d46b01e3d16b","freqPrac","","","img/orange_2bandit_a2.png","70","img/orange_2bandit_a2.png","70","prac","1","1","","","","","","","","","","","","","","","","","",""
