"rt","time_elapsed","expId","subject","prolificID","trialType","rlType","attType","stimulus","key_press","stim","corrresp","phase","corr","pracCounter","trialNum","rewardOne","rewardTwo","reward","bandOne","bandTwo","attentionNum","attentionRunNum","blockNum","performance","bandChosen","circleVal","squareVal","bandOneVal","bandTwoVal","shapeChosen","rlNum","badFlag"
"1491.5","1501","SARL_v6","SARL_v63h0egyur","63d4023113db62d162fe84d1","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","19622","SARL_v6","SARL_v63h0egyur","63d4023113db62d162fe84d1","fullscreen","fullscreen","fullscreen","","","","","","","","","","","","","","","","","","","","","","","","",""
"89015.79999999702","108642","SARL_v6","SARL_v63h0egyur","63d4023113db62d162fe84d1","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","109476","SARL_v6","SARL_v63h0egyur","63d4023113db62d162fe84d1","freqPrac","","","img/orange_2bandit_a2.png","null","img/orange_2bandit_a2.png","70","prac","0","1","","","","","","","","","","","","","","","","","",""
"null","110507","SARL_v6","SARL_v63h0egyur","63d4023113db62d162fe84d1","feedback","","","img/tooSlow.png","null","","na","prac","","","","","","","","","","","","","","","","","","","",""
"null","110671","SARL_v6","SARL_v63h0egyur","63d4023113db62d162fe84d1","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"null","111502","SARL_v6","SARL_v63h0egyur","63d4023113db62d162fe84d1","infreqPrac","","","img/blue_2bandit_a2.png","null","img/blue_2bandit_a2.png","68","prac","0","2","","","","","","","","","","","","","","","","","",""
"null","112528","SARL_v6","SARL_v63h0egyur","63d4023113db62d162fe84d1","feedback","","","img/tooSlow.png","null","","na","prac","","","","","","","","","","","","","","","","","","","",""
"null","112697","SARL_v6","SARL_v63h0egyur","63d4023113db62d162fe84d1","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"626.5999999940395","113330","SARL_v6","SARL_v63h0egyur","63d4023113db62d162fe84d1","freqPrac","","","img/orange_2bandit_a2.png","70","img/orange_2bandit_a2.png","70","prac","1","2","","","","","","","","","","","","","","","","","",""
"626.5999999940395","113509","SARL_v6","SARL_v63h0egyur","63d4023113db62d162fe84d1","freqPrac_resp","","","img/orange_2bandit_a.png","70","img/orange_2bandit_a.png","70","prac","","","","","","","","","","","","","","","","","","","",""
"null","113676","SARL_v6","SARL_v63h0egyur","63d4023113db62d162fe84d1","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"null","114488","SARL_v6","SARL_v63h0egyur","63d4023113db62d162fe84d1","infreqPrac","","","img/blue_2bandit_a2.png","null","img/blue_2bandit_a2.png","68","prac","0","3","","","","","","","","","","","","","","","","","",""
"null","115502","SARL_v6","SARL_v63h0egyur","63d4023113db62d162fe84d1","feedback","","","img/tooSlow.png","null","","na","prac","","","","","","","","","","","","","","","","","","","",""
"null","115676","SARL_v6","SARL_v63h0egyur","63d4023113db62d162fe84d1","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"538.8999999910593","116219","SARL_v6","SARL_v63h0egyur","63d4023113db62d162fe84d1","infreqPrac","","","img/blue_2bandit_a2.png","70","img/blue_2bandit_a2.png","68","prac","0","4","","","","","","","","","","","","","","","","","",""
"538.8999999910593","116498","SARL_v6","SARL_v63h0egyur","63d4023113db62d162fe84d1","infreqPrac_resp","","","img/blue_2bandit_a.png","70","img/blue_2bandit_a.png","68","prac","","","","","","","","","","","","","","","","","","","",""
"null","117530","SARL_v6","SARL_v63h0egyur","63d4023113db62d162fe84d1","feedback","","","img/wrongKey.png","null","","na","prac","","","","","","","","","","","","","","","","","","","",""
"null","117704","SARL_v6","SARL_v63h0egyur","63d4023113db62d162fe84d1","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"null","118534","SARL_v6","SARL_v63h0egyur","63d4023113db62d162fe84d1","infreqPrac","","","img/blue_2bandit_a2.png","null","img/blue_2bandit_a2.png","68","prac","0","5","","","","","","","","","","","","","","","","","",""
"null","119557","SARL_v6","SARL_v63h0egyur","63d4023113db62d162fe84d1","feedback","","","img/tooSlow.png","null","","na","prac","","","","","","","","","","","","","","","","","","","",""
"null","119741","SARL_v6","SARL_v63h0egyur","63d4023113db62d162fe84d1","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
