"rt","time_elapsed","expId","subject","prolificID","trialType","rlType","attType","stimulus","key_press","stim","corrresp","phase","corr","pracCounter","trialNum","rewardOne","rewardTwo","reward","bandOne","bandTwo","attentionNum","attentionRunNum","blockNum","performance","bandChosen","circleVal","squareVal","bandOneVal","bandTwoVal","shapeChosen","rlNum","badFlag"
"1411.5999999046326","1418","SARL_v6","SARL_v6u5qsll51","641359b5040c453203e2c088","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","3773","SARL_v6","SARL_v6u5qsll51","641359b5040c453203e2c088","fullscreen","fullscreen","fullscreen","","","","","","","","","","","","","","","","","","","","","","","","",""
"88921.20000004768","92699","SARL_v6","SARL_v6u5qsll51","641359b5040c453203e2c088","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","93505","SARL_v6","SARL_v6u5qsll51","641359b5040c453203e2c088","freqPrac","","","img/blue_2bandit_b2.png","null","img/blue_2bandit_b2.png","70","prac","0","1","","","","","","","","","","","","","","","","","",""
"null","94514","SARL_v6","SARL_v6u5qsll51","641359b5040c453203e2c088","feedback","","","img/tooSlow.png","null","","na","prac","","","","","","","","","","","","","","","","","","","",""
"null","94682","SARL_v6","SARL_v6u5qsll51","641359b5040c453203e2c088","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"null","95497","SARL_v6","SARL_v6u5qsll51","641359b5040c453203e2c088","infreqPrac","","","img/orange_2bandit_b2.png","null","img/orange_2bandit_b2.png","68","prac","0","2","","","","","","","","","","","","","","","","","",""
"null","96515","SARL_v6","SARL_v6u5qsll51","641359b5040c453203e2c088","feedback","","","img/tooSlow.png","null","","na","prac","","","","","","","","","","","","","","","","","","","",""
"null","96682","SARL_v6","SARL_v6u5qsll51","641359b5040c453203e2c088","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"null","97489","SARL_v6","SARL_v6u5qsll51","641359b5040c453203e2c088","freqPrac","","","img/blue_2bandit_b2.png","null","img/blue_2bandit_b2.png","70","prac","0","3","","","","","","","","","","","","","","","","","",""
"null","98507","SARL_v6","SARL_v6u5qsll51","641359b5040c453203e2c088","feedback","","","img/tooSlow.png","null","","na","prac","","","","","","","","","","","","","","","","","","","",""
"null","98666","SARL_v6","SARL_v6u5qsll51","641359b5040c453203e2c088","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"156.80000019073486","98825","SARL_v6","SARL_v6u5qsll51","641359b5040c453203e2c088","infreqPrac","","","img/orange_2bandit_b2.png","70","img/orange_2bandit_b2.png","68","prac","0","4","","","","","","","","","","","","","","","","","",""
"156.80000019073486","99472","SARL_v6","SARL_v6u5qsll51","641359b5040c453203e2c088","infreqPrac_resp","","","img/orange_2bandit_b.png","70","img/orange_2bandit_b.png","68","prac","","","","","","","","","","","","","","","","","","","",""
"null","100490","SARL_v6","SARL_v6u5qsll51","641359b5040c453203e2c088","feedback","","","img/wrongKey.png","null","","na","prac","","","","","","","","","","","","","","","","","","","",""
"null","100648","SARL_v6","SARL_v6u5qsll51","641359b5040c453203e2c088","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"null","101453","SARL_v6","SARL_v6u5qsll51","641359b5040c453203e2c088","infreqPrac","","","img/orange_2bandit_b2.png","null","img/orange_2bandit_b2.png","68","prac","0","5","","","","","","","","","","","","","","","","","",""
"null","102467","SARL_v6","SARL_v6u5qsll51","641359b5040c453203e2c088","feedback","","","img/tooSlow.png","null","","na","prac","","","","","","","","","","","","","","","","","","","",""
"null","102629","SARL_v6","SARL_v6u5qsll51","641359b5040c453203e2c088","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"292.5","102925","SARL_v6","SARL_v6u5qsll51","641359b5040c453203e2c088","infreqPrac","","","img/orange_2bandit_b2.png","70","img/orange_2bandit_b2.png","68","prac","0","6","","","","","","","","","","","","","","","","","",""
"292.5","103438","SARL_v6","SARL_v6u5qsll51","641359b5040c453203e2c088","infreqPrac_resp","","","img/orange_2bandit_b.png","70","img/orange_2bandit_b.png","68","prac","","","","","","","","","","","","","","","","","","","",""
"null","104442","SARL_v6","SARL_v6u5qsll51","641359b5040c453203e2c088","feedback","","","img/wrongKey.png","null","","na","prac","","","","","","","","","","","","","","","","","","","",""
"null","104597","SARL_v6","SARL_v6u5qsll51","641359b5040c453203e2c088","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"135.29999995231628","104735","SARL_v6","SARL_v6u5qsll51","641359b5040c453203e2c088","freqPrac","","","img/blue_2bandit_b2.png","70","img/blue_2bandit_b2.png","70","prac","1","6","","","","","","","","","","","","","","","","","",""
"135.29999995231628","105406","SARL_v6","SARL_v6u5qsll51","641359b5040c453203e2c088","freqPrac_resp","","","img/blue_2bandit_b.png","70","img/blue_2bandit_b.png","70","prac","","","","","","","","","","","","","","","","","","","",""
"8.5","105564","SARL_v6","SARL_v6u5qsll51","641359b5040c453203e2c088","fixation","","","img/fixation.png","70","","","prac","","","","","","","","","","","","","","","","","","","",""
"null","106370","SARL_v6","SARL_v6u5qsll51","641359b5040c453203e2c088","infreqPrac","","","img/orange_2bandit_b2.png","null","img/orange_2bandit_b2.png","68","prac","0","7","","","","","","","","","","","","","","","","","",""
"null","107389","SARL_v6","SARL_v6u5qsll51","641359b5040c453203e2c088","feedback","","","img/tooSlow.png","null","","na","prac","","","","","","","","","","","","","","","","","","","",""
"null","107546","SARL_v6","SARL_v6u5qsll51","641359b5040c453203e2c088","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"null","108352","SARL_v6","SARL_v6u5qsll51","641359b5040c453203e2c088","freqPrac","","","img/blue_2bandit_b2.png","null","img/blue_2bandit_b2.png","70","prac","0","8","","","","","","","","","","","","","","","","","",""
"null","109356","SARL_v6","SARL_v6u5qsll51","641359b5040c453203e2c088","feedback","","","img/tooSlow.png","null","","na","prac","","","","","","","","","","","","","","","","","","","",""
"null","109511","SARL_v6","SARL_v6u5qsll51","641359b5040c453203e2c088","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
"null","110318","SARL_v6","SARL_v6u5qsll51","641359b5040c453203e2c088","freqPrac","","","img/blue_2bandit_b2.png","null","img/blue_2bandit_b2.png","70","prac","0","9","","","","","","","","","","","","","","","","","",""
"null","111322","SARL_v6","SARL_v6u5qsll51","641359b5040c453203e2c088","feedback","","","img/tooSlow.png","null","","na","prac","","","","","","","","","","","","","","","","","","","",""
"null","111478","SARL_v6","SARL_v6u5qsll51","641359b5040c453203e2c088","fixation","","","img/fixation.png","null","","","prac","","","","","","","","","","","","","","","","","","","",""
