"rt","time_elapsed","expId","subject","prolificID","trialType","stimulus","key_press","corrresp","phase","corr","trialNum","attentionRunNum","blockNum","points","rlNum"
"4118.5","4137","pSARL_v2","pSARL_v2cmg8vb22","614c9d5dc06e92405dadfaf9","","","","","","","","","","",""
"","7138","pSARL_v2","pSARL_v2cmg8vb22","614c9d5dc06e92405dadfaf9","fullscreen","","","","","","","","","",""
"78755.80000007153","85914","pSARL_v2","pSARL_v2cmg8vb22","614c9d5dc06e92405dadfaf9","","","","","","","","","","",""
"null","86739","pSARL_v2","pSARL_v2cmg8vb22","614c9d5dc06e92405dadfaf9","freqPrac","img/green_2bandit_b2.png","null","70","prac","0","","","","",""
"null","87757","pSARL_v2","pSARL_v2cmg8vb22","614c9d5dc06e92405dadfaf9","feedback","img/tooSlow.png","null","na","prac","","","","","",""
"null","87921","pSARL_v2","pSARL_v2cmg8vb22","614c9d5dc06e92405dadfaf9","fixation","img/fixation.png","null","","prac","","","","","",""
"433.39999997615814","88363","pSARL_v2","pSARL_v2cmg8vb22","614c9d5dc06e92405dadfaf9","infreqPrac","img/orange_2bandit_b2.png","70","68","prac","0","","","","",""
"433.39999997615814","88744","pSARL_v2","pSARL_v2cmg8vb22","614c9d5dc06e92405dadfaf9","infreqPrac_resp","img/orange_2bandit_b.png","70","68","prac","","","","","",""
"null","89758","pSARL_v2","pSARL_v2cmg8vb22","614c9d5dc06e92405dadfaf9","feedback","img/wrongKey.png","null","na","prac","","","","","",""
"null","89924","pSARL_v2","pSARL_v2cmg8vb22","614c9d5dc06e92405dadfaf9","fixation","img/fixation.png","null","","prac","","","","","",""
"328.2999999523163","90261","pSARL_v2","pSARL_v2cmg8vb22","614c9d5dc06e92405dadfaf9","freqPrac","img/green_2bandit_b2.png","68","70","prac","0","","","","",""
"328.2999999523163","90751","pSARL_v2","pSARL_v2cmg8vb22","614c9d5dc06e92405dadfaf9","freqPrac_resp","img/green_2bandit_b.png","68","70","prac","","","","","",""
"null","91762","pSARL_v2","pSARL_v2cmg8vb22","614c9d5dc06e92405dadfaf9","feedback","img/wrongKey.png","null","na","prac","","","","","",""
"null","91938","pSARL_v2","pSARL_v2cmg8vb22","614c9d5dc06e92405dadfaf9","fixation","img/fixation.png","null","","prac","","","","","",""
"477.2000000476837","92424","pSARL_v2","pSARL_v2cmg8vb22","614c9d5dc06e92405dadfaf9","infreqPrac","img/orange_2bandit_b2.png","70","68","prac","0","","","","",""
"477.2000000476837","92763","pSARL_v2","pSARL_v2cmg8vb22","614c9d5dc06e92405dadfaf9","infreqPrac_resp","img/orange_2bandit_b.png","70","68","prac","","","","","",""
"null","93781","pSARL_v2","pSARL_v2cmg8vb22","614c9d5dc06e92405dadfaf9","feedback","img/wrongKey.png","null","na","prac","","","","","",""
"null","93955","pSARL_v2","pSARL_v2cmg8vb22","614c9d5dc06e92405dadfaf9","fixation","img/fixation.png","null","","prac","","","","","",""
"708","94672","pSARL_v2","pSARL_v2cmg8vb22","614c9d5dc06e92405dadfaf9","infreqPrac","img/orange_2bandit_b2.png","68","68","prac","1","","","","",""
"708","94777","pSARL_v2","pSARL_v2cmg8vb22","614c9d5dc06e92405dadfaf9","infreqPrac_resp","img/orange_2bandit_b.png","68","68","prac","","","","","",""
"null","94939","pSARL_v2","pSARL_v2cmg8vb22","614c9d5dc06e92405dadfaf9","fixation","img/fixation.png","null","","prac","","","","","",""
"629.3000000715256","95577","pSARL_v2","pSARL_v2cmg8vb22","614c9d5dc06e92405dadfaf9","infreqPrac","img/orange_2bandit_b2.png","68","68","prac","1","","","","",""
"629.3000000715256","95772","pSARL_v2","pSARL_v2cmg8vb22","614c9d5dc06e92405dadfaf9","infreqPrac_resp","img/orange_2bandit_b.png","68","68","prac","","","","","",""
"null","95941","pSARL_v2","pSARL_v2cmg8vb22","614c9d5dc06e92405dadfaf9","fixation","img/fixation.png","null","","prac","","","","","",""
"755.3000000715256","96707","pSARL_v2","pSARL_v2cmg8vb22","614c9d5dc06e92405dadfaf9","freqPrac","img/green_2bandit_b2.png","70","70","prac","1","","","","",""
