"rt","time_elapsed","expId","subject","prolificID","trialType","stimulus","key_press","corrresp","phase","corr","trialNum","attentionRunNum","blockNum","points","rlNum"
"7419.600000023842","7424","pSARL_v2","pSARL_v2lgfdlsvc","5ee738a018d5a84caa7e0f2a","","","","","","","","","","",""
"","10645","pSARL_v2","pSARL_v2lgfdlsvc","5ee738a018d5a84caa7e0f2a","fullscreen","","","","","","","","","",""
"31209.400000095367","41857","pSARL_v2","pSARL_v2lgfdlsvc","5ee738a018d5a84caa7e0f2a","","","","","","","","","","",""
"550.1999999284744","42410","pSARL_v2","pSARL_v2lgfdlsvc","5ee738a018d5a84caa7e0f2a","freqPrac","img/green_2bandit_a2.png","70","70","prac","1","","","","",""
"550.1999999284744","42665","pSARL_v2","pSARL_v2lgfdlsvc","5ee738a018d5a84caa7e0f2a","freqPrac_resp","img/green_2bandit_a.png","70","70","prac","","","","","",""
"null","42821","pSARL_v2","pSARL_v2lgfdlsvc","5ee738a018d5a84caa7e0f2a","fixation","img/fixation.png","null","","prac","","","","","",""
"367.10000002384186","43190","pSARL_v2","pSARL_v2lgfdlsvc","5ee738a018d5a84caa7e0f2a","infreqPrac","img/orange_2bandit_a2.png","68","68","prac","1","","","","",""
"367.10000002384186","43629","pSARL_v2","pSARL_v2lgfdlsvc","5ee738a018d5a84caa7e0f2a","infreqPrac_resp","img/orange_2bandit_a.png","68","68","prac","","","","","",""
"null","43784","pSARL_v2","pSARL_v2lgfdlsvc","5ee738a018d5a84caa7e0f2a","fixation","img/fixation.png","null","","prac","","","","","",""
"335.8000000715256","44122","pSARL_v2","pSARL_v2lgfdlsvc","5ee738a018d5a84caa7e0f2a","freqPrac","img/green_2bandit_a2.png","70","70","prac","1","","","","",""
"335.8000000715256","44591","pSARL_v2","pSARL_v2lgfdlsvc","5ee738a018d5a84caa7e0f2a","freqPrac_resp","img/green_2bandit_a.png","70","70","prac","","","","","",""
"null","44745","pSARL_v2","pSARL_v2lgfdlsvc","5ee738a018d5a84caa7e0f2a","fixation","img/fixation.png","null","","prac","","","","","",""
"297.2999999523163","45045","pSARL_v2","pSARL_v2lgfdlsvc","5ee738a018d5a84caa7e0f2a","infreqPrac","img/orange_2bandit_a2.png","68","68","prac","1","","","","",""
"297.2999999523163","45563","pSARL_v2","pSARL_v2lgfdlsvc","5ee738a018d5a84caa7e0f2a","infreqPrac_resp","img/orange_2bandit_a.png","68","68","prac","","","","","",""
"null","45717","pSARL_v2","pSARL_v2lgfdlsvc","5ee738a018d5a84caa7e0f2a","fixation","img/fixation.png","null","","prac","","","","","",""
"365.60000002384186","46084","pSARL_v2","pSARL_v2lgfdlsvc","5ee738a018d5a84caa7e0f2a","infreqPrac","img/orange_2bandit_a2.png","68","68","prac","1","","","","",""
"365.60000002384186","46522","pSARL_v2","pSARL_v2lgfdlsvc","5ee738a018d5a84caa7e0f2a","infreqPrac_resp","img/orange_2bandit_a.png","68","68","prac","","","","","",""
"null","46690","pSARL_v2","pSARL_v2lgfdlsvc","5ee738a018d5a84caa7e0f2a","fixation","img/fixation.png","null","","prac","","","","","",""
"286.7000000476837","46979","pSARL_v2","pSARL_v2lgfdlsvc","5ee738a018d5a84caa7e0f2a","infreqPrac","img/orange_2bandit_a2.png","68","68","prac","1","","","","",""
"286.7000000476837","47499","pSARL_v2","pSARL_v2lgfdlsvc","5ee738a018d5a84caa7e0f2a","infreqPrac_resp","img/orange_2bandit_a.png","68","68","prac","","","","","",""
"null","47652","pSARL_v2","pSARL_v2lgfdlsvc","5ee738a018d5a84caa7e0f2a","fixation","img/fixation.png","null","","prac","","","","","",""
"295.5","47950","pSARL_v2","pSARL_v2lgfdlsvc","5ee738a018d5a84caa7e0f2a","freqPrac","img/green_2bandit_a2.png","68","70","prac","0","","","","",""
"295.5","48467","pSARL_v2","pSARL_v2lgfdlsvc","5ee738a018d5a84caa7e0f2a","freqPrac_resp","img/green_2bandit_a.png","68","70","prac","","","","","",""
"null","49472","pSARL_v2","pSARL_v2lgfdlsvc","5ee738a018d5a84caa7e0f2a","feedback","img/wrongKey.png","null","na","prac","","","","","",""
"null","49626","pSARL_v2","pSARL_v2lgfdlsvc","5ee738a018d5a84caa7e0f2a","fixation","img/fixation.png","null","","prac","","","","","",""
"null","50430","pSARL_v2","pSARL_v2lgfdlsvc","5ee738a018d5a84caa7e0f2a","infreqPrac","img/orange_2bandit_a2.png","null","68","prac","0","","","","",""
"null","51447","pSARL_v2","pSARL_v2lgfdlsvc","5ee738a018d5a84caa7e0f2a","feedback","img/tooSlow.png","null","na","prac","","","","","",""
"null","51604","pSARL_v2","pSARL_v2lgfdlsvc","5ee738a018d5a84caa7e0f2a","fixation","img/fixation.png","null","","prac","","","","","",""
"513.5","52119","pSARL_v2","pSARL_v2lgfdlsvc","5ee738a018d5a84caa7e0f2a","freqPrac","img/green_2bandit_a2.png","70","70","prac","1","","","","",""
"513.5","52413","pSARL_v2","pSARL_v2lgfdlsvc","5ee738a018d5a84caa7e0f2a","freqPrac_resp","img/green_2bandit_a.png","70","70","prac","","","","","",""
"null","52582","pSARL_v2","pSARL_v2lgfdlsvc","5ee738a018d5a84caa7e0f2a","fixation","img/fixation.png","null","","prac","","","","","",""
"275.09999990463257","52859","pSARL_v2","pSARL_v2lgfdlsvc","5ee738a018d5a84caa7e0f2a","freqPrac","img/green_2bandit_a2.png","70","70","prac","1","","","","",""
"275.09999990463257","53390","pSARL_v2","pSARL_v2lgfdlsvc","5ee738a018d5a84caa7e0f2a","freqPrac_resp","img/green_2bandit_a.png","70","70","prac","","","","","",""
"null","53544","pSARL_v2","pSARL_v2lgfdlsvc","5ee738a018d5a84caa7e0f2a","fixation","img/fixation.png","null","","prac","","","","","",""
"13719.199999928474","67265","pSARL_v2","pSARL_v2lgfdlsvc","5ee738a018d5a84caa7e0f2a","","","","","prac","","","","","",""
"857.3999999761581","68125","pSARL_v2","pSARL_v2lgfdlsvc","5ee738a018d5a84caa7e0f2a","rewardPractice","img/slot.png","74","","prac","","","","","",""
"null","68892","pSARL_v2","pSARL_v2lgfdlsvc","5ee738a018d5a84caa7e0f2a","feedback","<div class=""veryhighPoints""> +15 </div>","null","na","prac","","","","","",""
"null","69046","pSARL_v2","pSARL_v2lgfdlsvc","5ee738a018d5a84caa7e0f2a","fixation","img/fixation.png","null","","prac","","","","","",""
"7633.299999952316","76681","pSARL_v2","pSARL_v2lgfdlsvc","5ee738a018d5a84caa7e0f2a","","","","","prac","","","","","",""
"429.10000002384186","77113","pSARL_v2","pSARL_v2lgfdlsvc","5ee738a018d5a84caa7e0f2a","freq","img/green_2bandit_a2.png","70","70","test","1","1","1","1","",""
"null","77492","pSARL_v2","pSARL_v2lgfdlsvc","5ee738a018d5a84caa7e0f2a","freq_resp","img/green_2bandit_a.png","70","70","test","","","","1","",""
"null","77645","pSARL_v2","pSARL_v2lgfdlsvc","5ee738a018d5a84caa7e0f2a","fixation","img/fixation.png","null","","test","","","","","",""
"302","77949","pSARL_v2","pSARL_v2lgfdlsvc","5ee738a018d5a84caa7e0f2a","freq","img/green_2bandit_a2.png","70","70","test","1","2","2","1","",""
"null","78452","pSARL_v2","pSARL_v2lgfdlsvc","5ee738a018d5a84caa7e0f2a","freq_resp","img/green_2bandit_a.png","70","70","test","","","","1","",""
"null","78606","pSARL_v2","pSARL_v2lgfdlsvc","5ee738a018d5a84caa7e0f2a","fixation","img/fixation.png","null","","test","","","","","",""
"320","78928","pSARL_v2","pSARL_v2lgfdlsvc","5ee738a018d5a84caa7e0f2a","infreq","img/orange_2bandit_a2.png","68","68","test","1","3","3","1","",""
"null","79426","pSARL_v2","pSARL_v2lgfdlsvc","5ee738a018d5a84caa7e0f2a","infreq_resp","img/orange_2bandit_a.png","68","68","test","","","","1","",""
"null","79581","pSARL_v2","pSARL_v2lgfdlsvc","5ee738a018d5a84caa7e0f2a","fixation","img/fixation.png","null","","test","","","","","",""
"319.39999997615814","79904","pSARL_v2","pSARL_v2lgfdlsvc","5ee738a018d5a84caa7e0f2a","freq","img/green_2bandit_a2.png","70","70","test","1","4","4","1","",""
"null","80390","pSARL_v2","pSARL_v2lgfdlsvc","5ee738a018d5a84caa7e0f2a","freq_resp","img/green_2bandit_a.png","70","70","test","","","","1","",""
"null","80558","pSARL_v2","pSARL_v2lgfdlsvc","5ee738a018d5a84caa7e0f2a","fixation","img/fixation.png","null","","test","","","","","",""
"326.5","80887","pSARL_v2","pSARL_v2lgfdlsvc","5ee738a018d5a84caa7e0f2a","freq","img/green_2bandit_a2.png","70","70","test","1","5","5","1","",""
"null","81376","pSARL_v2","pSARL_v2lgfdlsvc","5ee738a018d5a84caa7e0f2a","freq_resp","img/green_2bandit_a.png","70","70","test","","","","1","",""
"null","81531","pSARL_v2","pSARL_v2lgfdlsvc","5ee738a018d5a84caa7e0f2a","fixation","img/fixation.png","null","","test","","","","","",""
"238.10000002384186","81771","pSARL_v2","pSARL_v2lgfdlsvc","5ee738a018d5a84caa7e0f2a","freq","img/green_2bandit_a2.png","70","70","test","1","6","6","1","",""
"null","82339","pSARL_v2","pSARL_v2lgfdlsvc","5ee738a018d5a84caa7e0f2a","freq_resp","img/green_2bandit_a.png","70","70","test","","","","1","",""
"null","82493","pSARL_v2","pSARL_v2lgfdlsvc","5ee738a018d5a84caa7e0f2a","fixation","img/fixation.png","null","","test","","","","","",""
"213.10000002384186","82708","pSARL_v2","pSARL_v2lgfdlsvc","5ee738a018d5a84caa7e0f2a","infreq","img/orange_2bandit_a2.png","70","68","test","0","7","7","1","",""
"null","83311","pSARL_v2","pSARL_v2lgfdlsvc","5ee738a018d5a84caa7e0f2a","infreq_resp","img/orange_2bandit_a.png","70","68","test","","","","1","",""
"null","83465","pSARL_v2","pSARL_v2lgfdlsvc","5ee738a018d5a84caa7e0f2a","fixation","img/fixation.png","null","","test","","","","","",""
"294.89999997615814","83763","pSARL_v2","pSARL_v2lgfdlsvc","5ee738a018d5a84caa7e0f2a","freq","img/green_2bandit_a2.png","70","70","test","1","8","8","1","",""
"null","84271","pSARL_v2","pSARL_v2lgfdlsvc","5ee738a018d5a84caa7e0f2a","freq_resp","img/green_2bandit_a.png","70","70","test","","","","1","",""
"null","84427","pSARL_v2","pSARL_v2lgfdlsvc","5ee738a018d5a84caa7e0f2a","fixation","img/fixation.png","null","","test","","","","","",""
"408.8000000715256","84837","pSARL_v2","pSARL_v2lgfdlsvc","5ee738a018d5a84caa7e0f2a","freq","img/green_2bandit_a2.png","70","70","test","1","9","9","1","",""
"null","85232","pSARL_v2","pSARL_v2lgfdlsvc","5ee738a018d5a84caa7e0f2a","freq_resp","img/green_2bandit_a.png","70","70","test","","","","1","",""
"null","85400","pSARL_v2","pSARL_v2lgfdlsvc","5ee738a018d5a84caa7e0f2a","fixation","img/fixation.png","null","","test","","","","","",""
"366.5","85768","pSARL_v2","pSARL_v2lgfdlsvc","5ee738a018d5a84caa7e0f2a","freq","img/green_2bandit_a2.png","70","70","test","1","10","10","1","",""
"null","86206","pSARL_v2","pSARL_v2lgfdlsvc","5ee738a018d5a84caa7e0f2a","freq_resp","img/green_2bandit_a.png","70","70","test","","","","1","",""
"null","86360","pSARL_v2","pSARL_v2lgfdlsvc","5ee738a018d5a84caa7e0f2a","fixation","img/fixation.png","null","","test","","","","","",""
"280.89999997615814","86643","pSARL_v2","pSARL_v2lgfdlsvc","5ee738a018d5a84caa7e0f2a","freq","img/green_2bandit_a2.png","70","70","test","1","11","11","1","",""
"null","87176","pSARL_v2","pSARL_v2lgfdlsvc","5ee738a018d5a84caa7e0f2a","freq_resp","img/green_2bandit_a.png","70","70","test","","","","1","",""
"null","87331","pSARL_v2","pSARL_v2lgfdlsvc","5ee738a018d5a84caa7e0f2a","fixation","img/fixation.png","null","","test","","","","","",""
"272","87605","pSARL_v2","pSARL_v2lgfdlsvc","5ee738a018d5a84caa7e0f2a","freq","img/green_2bandit_a2.png","70","70","test","1","12","12","1","",""
"null","88137","pSARL_v2","pSARL_v2lgfdlsvc","5ee738a018d5a84caa7e0f2a","freq_resp","img/green_2bandit_a.png","70","70","test","","","","1","",""
"null","88293","pSARL_v2","pSARL_v2lgfdlsvc","5ee738a018d5a84caa7e0f2a","fixation","img/fixation.png","null","","test","","","","","",""
"267.3000000715256","88562","pSARL_v2","pSARL_v2lgfdlsvc","5ee738a018d5a84caa7e0f2a","freq","img/green_2bandit_a2.png","70","70","test","1","13","13","1","",""
"null","89097","pSARL_v2","pSARL_v2lgfdlsvc","5ee738a018d5a84caa7e0f2a","freq_resp","img/green_2bandit_a.png","70","70","test","","","","1","",""
"null","89252","pSARL_v2","pSARL_v2lgfdlsvc","5ee738a018d5a84caa7e0f2a","fixation","img/fixation.png","null","","test","","","","","",""
"291.10000002384186","89545","pSARL_v2","pSARL_v2lgfdlsvc","5ee738a018d5a84caa7e0f2a","freq","img/green_2bandit_a2.png","70","70","test","1","14","14","1","",""
"null","90070","pSARL_v2","pSARL_v2lgfdlsvc","5ee738a018d5a84caa7e0f2a","freq_resp","img/green_2bandit_a.png","70","70","test","","","","1","",""
"null","90226","pSARL_v2","pSARL_v2lgfdlsvc","5ee738a018d5a84caa7e0f2a","fixation","img/fixation.png","null","","test","","","","","",""
"280.60000002384186","90509","pSARL_v2","pSARL_v2lgfdlsvc","5ee738a018d5a84caa7e0f2a","freq","img/green_2bandit_a2.png","70","70","test","1","15","15","1","",""
"null","91031","pSARL_v2","pSARL_v2lgfdlsvc","5ee738a018d5a84caa7e0f2a","freq_resp","img/green_2bandit_a.png","70","70","test","","","","1","",""
"null","91185","pSARL_v2","pSARL_v2lgfdlsvc","5ee738a018d5a84caa7e0f2a","fixation","img/fixation.png","null","","test","","","","","",""
"246.10000002384186","91433","pSARL_v2","pSARL_v2lgfdlsvc","5ee738a018d5a84caa7e0f2a","freq","img/green_2bandit_a2.png","70","70","test","1","16","16","1","",""
"null","92005","pSARL_v2","pSARL_v2lgfdlsvc","5ee738a018d5a84caa7e0f2a","freq_resp","img/green_2bandit_a.png","70","70","test","","","","1","",""
"null","92160","pSARL_v2","pSARL_v2lgfdlsvc","5ee738a018d5a84caa7e0f2a","fixation","img/fixation.png","null","","test","","","","","",""
"225.5","92388","pSARL_v2","pSARL_v2lgfdlsvc","5ee738a018d5a84caa7e0f2a","infreq","img/orange_2bandit_a2.png","68","68","test","1","17","17","1","",""
"null","92980","pSARL_v2","pSARL_v2lgfdlsvc","5ee738a018d5a84caa7e0f2a","infreq_resp","img/orange_2bandit_a.png","68","68","test","","","","1","",""
"null","93137","pSARL_v2","pSARL_v2lgfdlsvc","5ee738a018d5a84caa7e0f2a","fixation","img/fixation.png","null","","test","","","","","",""
"427.6999999284744","93568","pSARL_v2","pSARL_v2lgfdlsvc","5ee738a018d5a84caa7e0f2a","freq","img/green_2bandit_a2.png","70","70","test","1","18","18","1","",""
"null","93944","pSARL_v2","pSARL_v2lgfdlsvc","5ee738a018d5a84caa7e0f2a","freq_resp","img/green_2bandit_a.png","70","70","test","","","","1","",""
"null","94098","pSARL_v2","pSARL_v2lgfdlsvc","5ee738a018d5a84caa7e0f2a","fixation","img/fixation.png","null","","test","","","","","",""
"258","94358","pSARL_v2","pSARL_v2lgfdlsvc","5ee738a018d5a84caa7e0f2a","freq","img/green_2bandit_a2.png","70","70","test","1","19","19","1","",""
"null","94904","pSARL_v2","pSARL_v2lgfdlsvc","5ee738a018d5a84caa7e0f2a","freq_resp","img/green_2bandit_a.png","70","70","test","","","","1","",""
"null","95059","pSARL_v2","pSARL_v2lgfdlsvc","5ee738a018d5a84caa7e0f2a","fixation","img/fixation.png","null","","test","","","","","",""
"265.2999999523163","95326","pSARL_v2","pSARL_v2lgfdlsvc","5ee738a018d5a84caa7e0f2a","freq","img/green_2bandit_a2.png","70","70","test","1","20","20","1","",""
"null","95878","pSARL_v2","pSARL_v2lgfdlsvc","5ee738a018d5a84caa7e0f2a","freq_resp","img/green_2bandit_a.png","70","70","test","","","","1","",""
"null","96047","pSARL_v2","pSARL_v2lgfdlsvc","5ee738a018d5a84caa7e0f2a","fixation","img/fixation.png","null","","test","","","","","",""
"550.6000000238419","96600","pSARL_v2","pSARL_v2lgfdlsvc","5ee738a018d5a84caa7e0f2a","reward","img/slot.png","74","","test","","","","","",""
"null","97363","pSARL_v2","pSARL_v2lgfdlsvc","5ee738a018d5a84caa7e0f2a","points","<div class=""verylowPoints""> -6 </div>","null","na","test","","","","1","-6","0"
"357.8000000715256","97723","pSARL_v2","pSARL_v2lgfdlsvc","5ee738a018d5a84caa7e0f2a","freq","img/green_2bandit_a2.png","70","70","test","1","21","21","2","",""
"null","98180","pSARL_v2","pSARL_v2lgfdlsvc","5ee738a018d5a84caa7e0f2a","freq_resp","img/green_2bandit_a.png","70","70","test","","","","2","",""
"null","98336","pSARL_v2","pSARL_v2lgfdlsvc","5ee738a018d5a84caa7e0f2a","fixation","img/fixation.png","null","","test","","","","","",""
"287.10000002384186","98625","pSARL_v2","pSARL_v2lgfdlsvc","5ee738a018d5a84caa7e0f2a","freq","img/green_2bandit_a2.png","70","70","test","1","22","22","2","",""
"null","99143","pSARL_v2","pSARL_v2lgfdlsvc","5ee738a018d5a84caa7e0f2a","freq_resp","img/green_2bandit_a.png","70","70","test","","","","2","",""
"null","99297","pSARL_v2","pSARL_v2lgfdlsvc","5ee738a018d5a84caa7e0f2a","fixation","img/fixation.png","null","","test","","","","","",""
"262.1999999284744","99562","pSARL_v2","pSARL_v2lgfdlsvc","5ee738a018d5a84caa7e0f2a","freq","img/green_2bandit_a2.png","70","70","test","1","23","23","2","",""
"null","100107","pSARL_v2","pSARL_v2lgfdlsvc","5ee738a018d5a84caa7e0f2a","freq_resp","img/green_2bandit_a.png","70","70","test","","","","2","",""
"null","100262","pSARL_v2","pSARL_v2lgfdlsvc","5ee738a018d5a84caa7e0f2a","fixation","img/fixation.png","null","","test","","","","","",""
"267.2000000476837","100531","pSARL_v2","pSARL_v2lgfdlsvc","5ee738a018d5a84caa7e0f2a","freq","img/green_2bandit_a2.png","70","70","test","1","24","24","2","",""
"null","101067","pSARL_v2","pSARL_v2lgfdlsvc","5ee738a018d5a84caa7e0f2a","freq_resp","img/green_2bandit_a.png","70","70","test","","","","2","",""
"null","101223","pSARL_v2","pSARL_v2lgfdlsvc","5ee738a018d5a84caa7e0f2a","fixation","img/fixation.png","null","","test","","","","","",""
"227.19999992847443","101452","pSARL_v2","pSARL_v2lgfdlsvc","5ee738a018d5a84caa7e0f2a","freq","img/green_2bandit_a2.png","70","70","test","1","25","25","2","",""
"null","102034","pSARL_v2","pSARL_v2lgfdlsvc","5ee738a018d5a84caa7e0f2a","freq_resp","img/green_2bandit_a.png","70","70","test","","","","2","",""
"null","102189","pSARL_v2","pSARL_v2lgfdlsvc","5ee738a018d5a84caa7e0f2a","fixation","img/fixation.png","null","","test","","","","","",""
"222.5","102414","pSARL_v2","pSARL_v2lgfdlsvc","5ee738a018d5a84caa7e0f2a","freq","img/green_2bandit_a2.png","68","70","test","0","26","26","2","",""
"null","103005","pSARL_v2","pSARL_v2lgfdlsvc","5ee738a018d5a84caa7e0f2a","freq_resp","img/green_2bandit_a.png","68","70","test","","","","2","",""
