"rt","time_elapsed","expId","subject","prolificID","trialType","stimulus","key_press","corrresp","phase","corr","trialNum","attentionRunNum","blockNum","points","rlNum"
"8572.40000000596","8577","pSARL_v2","pSARL_v207m4cy8z","5e38e79295ff561112eae457","","","","","","","","","","",""
"","11194","pSARL_v2","pSARL_v207m4cy8z","5e38e79295ff561112eae457","fullscreen","","","","","","","","","",""
"360499.1000000015","371697","pSARL_v2","pSARL_v207m4cy8z","5e38e79295ff561112eae457","","","","","","","","","","",""
"731.1000000014901","372431","pSARL_v2","pSARL_v207m4cy8z","5e38e79295ff561112eae457","freqPrac","img/orange_2bandit_b2.png","70","70","prac","1","","","","",""
"731.1000000014901","372515","pSARL_v2","pSARL_v207m4cy8z","5e38e79295ff561112eae457","freqPrac_resp","img/orange_2bandit_b.png","70","70","prac","","","","","",""
"null","372670","pSARL_v2","pSARL_v207m4cy8z","5e38e79295ff561112eae457","fixation","img/fixation.png","null","","prac","","","","","",""
"422.29999999701977","373095","pSARL_v2","pSARL_v207m4cy8z","5e38e79295ff561112eae457","infreqPrac","img/green_2bandit_b2.png","68","68","prac","1","","","","",""
"422.29999999701977","373478","pSARL_v2","pSARL_v207m4cy8z","5e38e79295ff561112eae457","infreqPrac_resp","img/green_2bandit_b.png","68","68","prac","","","","","",""
"null","373632","pSARL_v2","pSARL_v207m4cy8z","5e38e79295ff561112eae457","fixation","img/fixation.png","null","","prac","","","","","",""
"355.69999999552965","373991","pSARL_v2","pSARL_v207m4cy8z","5e38e79295ff561112eae457","freqPrac","img/orange_2bandit_b2.png","70","70","prac","1","","","","",""
"355.69999999552965","374439","pSARL_v2","pSARL_v207m4cy8z","5e38e79295ff561112eae457","freqPrac_resp","img/orange_2bandit_b.png","70","70","prac","","","","","",""
"null","374596","pSARL_v2","pSARL_v207m4cy8z","5e38e79295ff561112eae457","fixation","img/fixation.png","null","","prac","","","","","",""
